,Ciudad,Fecha,Fecha (UNIX),Presión atmosférica,Presión Atm. sobre Nvl. del mar,Media de la vel. del viento (m/s),Vel. ráfaga de viento max.,Máx. vel. del viento /2min,Momento (UNIX) de la vel. máx. del veinto,Media de la dirección del viento,Media de la temperatura,Temperatura máxima,Temperatura mínima,Momento temperatura máxima (UNIX),Momento temperatura mínima (UNIX),Media humedad,Media punto de rocío,Media de % de nubes en la zona,Acumulación de precipitaciones (l/m2),Acumulación de precipitaciones (l/m2) (NASA),Acumulación de nieve (l/m2),Profundidad de la neive,Media de radiación solar (W/m2),Total de radiación solar (W/m2),Media de la radiación solar horizontal,Total de la radiación solar horizontal,Máximo de la radiación solar horizontal,Media de la radiación solar concentrada,Total de la radiación solar concentrada,Máximo de la radiación solar concentrada,Media de la radiación solar horizontal difusa,Total de la radiación solar horizontal difusa,Máximo de la radiación solar horizontal difusa,Índice máximo de rayos ultravioleta
198,Caldes de Montbui,2022-06-01,1654034400,988,1014,2.6,8.8,6.5,1654084800,192,22.4,28,15.0,1654081200,1654052400,67,15.3,11,0.0,0.0,0,0,355,8524,355,8525,985,455,10924,924,57,1371,123,10.3
199,Caldes de Montbui,2022-06-02,1654120800,987,1014,2.7,8.0,6.0,1654160400,190,21.2,27,15.0,1654174800,1654142400,69,14.9,33,0.0,0.0,0,0,236,5656,356,8539,986,456,10938,924,57,1372,123,6.4
200,Caldes de Montbui,2022-06-03,1654207200,987,1013,2.6,10.0,6.5,1654261200,155,22.8,30,19.0,1654250400,1654218000,69,16.5,57,0.8,0.8,0,0,314,7537,356,8553,987,456,10951,924,57,1374,123,7.0
201,Caldes de Montbui,2022-06-04,1654293600,987,1014,2.0,8.0,5.6,1654347600,176,23.2,32,18.0,1654344000,1654315200,71,17.0,37,0.0,0.0,0,0,301,7213,357,8566,987,457,10963,924,57,1375,123,7.3
202,Caldes de Montbui,2022-06-05,1654380000,990,1017,2.8,9.2,6.7,1654430400,167,23.4,28,19.0,1654426800,1654401600,67,16.5,36,0.0,0.0,0,0,320,7673,357,8578,988,457,10975,924,57,1377,123,7.4
203,Caldes de Montbui,2022-06-06,1654466400,992,1019,2.4,9.2,6.4,1654520400,190,23.8,29,17.0,1654516800,1654488000,63,15.7,49,0.0,0.0,0,0,316,7594,358,8589,988,458,10986,924,57,1378,123,9.0
204,Caldes de Montbui,2022-06-07,1654552800,991,1017,3.0,8.8,7.0,1654606800,189,23.5,29,18.0,1654596000,1654570800,61,15.2,33,0.0,0.0,0,0,324,7775,358,8599,988,458,10995,923,57,1379,123,6.5
205,Caldes de Montbui,2022-06-08,1654639200,987,1014,2.2,8.8,6.3,1654693200,190,22.2,29,18.0,1654689600,1654660800,68,15.8,61,2.0,2.0,0,0,134,3205,359,8609,989,459,11005,923,58,1380,123,3.3
206,Caldes de Montbui,2022-06-09,1654725600,990,1017,2.8,9.6,6.6,1654772400,198,21.2,25,16.0,1654779600,1654747200,70,15.3,43,0.0,0.0,0,0,284,6813,359,8617,989,459,11013,923,58,1381,123,6.6
207,Caldes de Montbui,2022-06-10,1654812000,992,1019,2.3,8.8,4.8,1654862400,172,23.6,30,17.0,1654869600,1654833600,68,16.8,22,0.0,0.0,0,0,346,8301,359,8625,989,459,11020,923,58,1382,123,9.7
208,Caldes de Montbui,2022-06-11,1654898400,993,1020,3.0,8.8,6.7,1654956000,191,24.5,31,16.0,1654948800,1654920000,59,15.3,22,0.0,0.0,0,0,333,8003,360,8632,990,459,11027,923,58,1383,123,8.3
209,Caldes de Montbui,2022-06-12,1654984800,993,1020,2.7,8.0,6.5,1655031600,196,27.0,33,18.0,1655024400,1655006400,46,13.4,68,0.0,0.0,0,0,251,6034,360,8638,990,460,11033,923,58,1384,123,5.9
210,Caldes de Montbui,2022-06-13,1655071200,991,1018,2.5,8.0,5.2,1655125200,212,27.0,34,18.0,1655125200,1655092800,39,10.9,69,0.3,0.3,0,0,165,3967,360,8644,990,460,11038,923,58,1384,123,5.3
211,Caldes de Montbui,2022-06-14,1655157600,989,1016,2.5,8.0,5.3,1655211600,208,25.6,36,18.0,1655218800,1655175600,41,10.8,79,0.5,0.5,0,0,122,2936,360,8648,990,460,11042,923,58,1385,123,3.6
212,Caldes de Montbui,2022-06-15,1655244000,990,1016,3.2,10.8,7.2,1655290800,177,28.1,36,24.0,1655287200,1655326800,45,14.6,63,2.0,2.0,0,0,285,6835,361,8652,990,460,11046,923,58,1385,123,8.2
213,Caldes de Montbui,2022-06-16,1655330400,991,1018,2.2,7.6,6.2,1655377200,195,27.9,35,19.0,1655370000,1655352000,49,14.8,78,0.0,0.0,0,0,191,4584,361,8655,991,460,11049,923,58,1385,123,5.1
214,Caldes de Montbui,2022-06-17,1655416800,992,1018,2.5,8.0,6.2,1655467200,202,29.3,36,21.0,1655460000,1655438400,34,11.8,57,0.0,0.0,0,0,320,7688,361,8657,991,460,11051,922,58,1386,123,8.9
215,Caldes de Montbui,2022-06-18,1655503200,990,1017,2.8,9.2,6.1,1655553600,186,26.3,32,21.0,1655546400,1655521200,54,15.7,15,0.0,0.0,0,0,359,8622,361,8659,991,461,11052,922,58,1386,123,9.1
216,Caldes de Montbui,2022-06-19,1655589600,986,1013,3.1,10.4,7.1,1655636400,131,25.3,30,19.0,1655632800,1655611200,70,19.0,22,0.0,0.0,0,0,360,8648,361,8659,991,461,11053,922,58,1386,123,9.7
217,Caldes de Montbui,2022-06-20,1655676000,985,1011,2.5,9.6,5.3,1655722800,132,25.6,30,20.0,1655737200,1655694000,68,19.1,29,0.0,0.0,0,0,205,4920,361,8659,990,461,11053,922,58,1386,123,6.0
218,Caldes de Montbui,2022-06-21,1655762400,984,1011,1.7,10.4,5.4,1655820000,214,26.0,33,21.0,1655816400,1655773200,63,18.0,40,1.0,1.0,0,0,117,2819,361,8658,990,460,11052,922,58,1386,123,4.3
219,Caldes de Montbui,2022-06-22,1655848800,984,1010,2.7,8.8,5.3,1655899200,162,23.7,28,19.0,1655917200,1655870400,78,19.5,49,8.0,8.0,0,0,322,7731,361,8656,990,460,11050,922,58,1385,123,8.0
220,Caldes de Montbui,2022-06-23,1655935200,985,1011,2.8,10.8,5.9,1656003600,202,25.1,30,19.0,1655996400,1655949600,63,16.7,36,0.0,0.0,0,0,349,8381,361,8653,990,460,11048,922,58,1385,123,9.3
221,Caldes de Montbui,2022-06-24,1656021600,986,1012,3.0,10.0,7.6,1656082800,206,24.6,32,18.0,1656075600,1656043200,55,13.7,15,0.0,0.0,0,0,359,8605,360,8650,990,460,11045,922,58,1385,123,8.5
222,Caldes de Montbui,2022-06-25,1656108000,985,1012,2.9,7.6,6.5,1656162000,135,24.2,29,18.0,1656162000,1656126000,64,16.6,27,0.0,0.0,0,0,355,8520,360,8646,990,460,11041,922,58,1384,123,10.3
223,Caldes de Montbui,2022-06-26,1656194400,984,1010,3.0,10.0,5.8,1656241200,126,24.1,28,19.0,1656252000,1656216000,70,18.1,33,0.0,0.0,0,0,343,8241,360,8640,989,460,11037,921,58,1384,123,8.5
224,Caldes de Montbui,2022-06-27,1656280800,987,1014,2.2,8.0,5.0,1656334800,212,23.9,28,20.0,1656331200,1656298800,71,18.0,63,0.0,0.0,0,0,311,7469,360,8634,989,460,11031,921,58,1383,123,8.4
225,Caldes de Montbui,2022-06-28,1656367200,989,1016,2.8,10.8,5.9,1656432000,248,25.0,33,19.0,1656428400,1656388800,52,13.2,21,0.0,0.0,0,0,357,8579,359,8628,989,459,11025,921,58,1382,123,10.4
226,Caldes de Montbui,2022-06-29,1656453600,988,1014,2.8,9.2,5.7,1656518400,200,24.4,31,17.0,1656511200,1656475200,60,15.7,5,0.0,0.0,0,0,359,8617,359,8620,988,459,11019,921,58,1381,123,10.1
227,Caldes de Montbui,2022-06-30,1656540000,985,1012,2.6,10.0,5.3,1656586800,186,24.9,30,19.0,1656601200,1656561600,63,16.5,46,0.0,0.0,0,0,286,6865,359,8612,988,459,11011,921,58,1380,123,7.5
228,Caldes de Montbui,2022-07-01,1656626400,991,1017,3.2,9.2,7.6,1656680400,167,23.2,27,20.0,1656676800,1656644400,58,14.3,30,0.0,0.0,0,0,357,8569,358,8603,987,458,11003,921,57,1379,123,9.6
229,Caldes de Montbui,2022-07-02,1656712800,992,1019,2.3,8.4,5.7,1656766800,184,23.2,28,17.0,1656777600,1656734400,58,14.0,23,0.0,0.0,0,0,242,5799,358,8593,987,458,10994,921,57,1378,122,6.3
230,Caldes de Montbui,2022-07-03,1656799200,991,1018,2.5,8.8,5.9,1656849600,184,25.5,31,18.0,1656853200,1656820800,46,12.0,44,0.0,0.0,0,0,295,7069,358,8582,986,458,10984,921,57,1377,122,10.4
231,Caldes de Montbui,2022-07-04,1656885600,990,1016,3.0,9.2,7.2,1656932400,170,26.3,32,20.0,1656925200,1656903600,46,13.2,22,0.0,0.0,0,0,350,8407,357,8570,986,457,10974,920,57,1376,122,9.7
232,Caldes de Montbui,2022-07-05,1656972000,992,1018,3.1,10.0,6.7,1657022400,191,26.1,32,20.0,1657018800,1656990000,58,16.6,26,1.5,1.5,0,0,307,7379,357,8558,985,457,10962,920,57,1374,122,6.8
233,Caldes de Montbui,2022-07-06,1657058400,993,1020,2.6,13.3,5.9,1657130400,220,24.8,31,21.0,1657116000,1657080000,67,18.0,46,3.8,3.8,0,0,116,2785,356,8545,984,456,10950,920,57,1373,122,3.2
234,Caldes de Montbui,2022-07-07,1657144800,994,1020,2.9,8.4,5.8,1657198800,218,25.7,32,20.0,1657206000,1657162800,57,15.9,37,0.0,0.0,0,0,336,8071,355,8531,984,456,10937,920,57,1371,122,7.0
235,Caldes de Montbui,2022-07-08,1657231200,995,1021,2.7,9.2,6.1,1657285200,201,25.3,31,18.0,1657281600,1657252800,58,16.0,7,0.0,0.0,0,0,355,8514,355,8516,983,455,10923,920,57,1370,122,9.8
236,Caldes de Montbui,2022-07-09,1657317600,995,1021,3.0,9.2,7.0,1657371600,186,25.3,31,18.0,1657364400,1657339200,59,16.3,10,0.0,0.0,0,0,351,8414,354,8500,982,455,10909,920,57,1368,122,10.1
237,Caldes de Montbui,2022-07-10,1657404000,991,1017,3.0,10.4,6.6,1657461600,199,26.9,34,19.0,1657450800,1657425600,50,14.6,9,0.0,0.0,0,0,353,8460,354,8484,981,454,10893,920,57,1366,122,9.2
238,Caldes de Montbui,2022-07-11,1657490400,989,1016,3.0,9.2,6.7,1657537200,178,26.0,30,21.0,1657530000,1657512000,55,15.7,5,0.0,0.0,0,0,353,8467,353,8467,980,453,10877,920,57,1364,122,10.3
239,Caldes de Montbui,2022-07-12,1657576800,992,1019,2.7,8.4,6.1,1657630800,192,26.4,31,19.0,1657638000,1657598400,60,18.0,14,0.0,0.0,0,0,348,8343,352,8449,980,452,10860,919,57,1362,122,9.0
240,Caldes de Montbui,2022-07-13,1657663200,993,1020,2.9,13.4,6.1,1657713600,183,27.3,33,21.0,1657724400,1657684800,56,17.3,7,0.0,0.0,0,0,351,8416,351,8430,979,452,10842,919,57,1360,122,10.0
241,Caldes de Montbui,2022-07-14,1657749600,993,1019,2.5,8.8,6.2,1657796400,204,27.5,33,19.0,1657807200,1657771200,55,16.1,11,0.0,0.0,0,0,348,8343,350,8411,978,451,10823,919,57,1357,122,8.9
242,Caldes de Montbui,2022-07-15,1657836000,989,1016,2.9,9.2,6.7,1657882800,199,29.3,36,21.0,1657879200,1657854000,43,14.7,8,0.0,0.0,0,0,346,8295,350,8391,977,450,10803,919,56,1355,122,9.0
243,Caldes de Montbui,2022-07-16,1657922400,990,1016,2.8,8.8,6.3,1657969200,199,28.2,34,21.0,1657965600,1657944000,42,13.4,9,0.0,0.0,0,0,348,8355,349,8369,975,449,10782,919,56,1353,122,10.2
244,Caldes de Montbui,2022-07-17,1658008800,992,1018,2.7,9.2,6.3,1658066400,207,27.5,33,20.0,1658052000,1658030400,42,13.0,12,0.0,0.0,0,0,348,8348,348,8348,974,448,10760,919,56,1350,122,10.1
245,Caldes de Montbui,2022-07-18,1658095200,992,1018,2.9,8.8,6.3,1658152800,187,26.3,32,20.0,1658138400,1658116800,55,16.1,2,0.0,0.0,0,0,347,8325,347,8325,973,447,10737,919,56,1347,122,10.0
246,Caldes de Montbui,2022-07-19,1658181600,990,1017,2.7,9.2,6.8,1658242800,191,26.9,33,20.0,1658239200,1658203200,69,20.3,22,0.0,0.0,0,0,346,8302,346,8302,972,446,10713,918,56,1344,122,9.9
247,Caldes de Montbui,2022-07-20,1658268000,992,1018,3.3,9.6,6.5,1658318400,190,26.2,31,20.0,1658311200,1658286000,62,18.2,23,0.0,0.0,0,0,332,7979,345,8278,971,445,10688,918,56,1341,122,8.5
248,Caldes de Montbui,2022-07-21,1658354400,992,1019,2.8,10.4,6.3,1658408400,216,27.4,34,20.0,1658408400,1658376000,62,18.7,3,0.0,0.0,0,0,344,8252,344,8253,969,444,10662,918,56,1338,122,9.7
249,Caldes de Montbui,2022-07-22,1658440800,990,1016,2.7,10.4,6.3,1658491200,225,29.0,36,21.0,1658494800,1658462400,56,18.2,22,0.0,0.0,0,0,327,7855,343,8227,968,443,10635,918,56,1335,122,9.0
250,Caldes de Montbui,2022-07-23,1658527200,991,1018,3.0,9.2,6.5,1658581200,185,26.4,31,21.0,1658592000,1658545200,66,19.4,34,0.0,0.0,0,0,333,8004,342,8201,967,442,10606,918,55,1332,122,9.9
251,Caldes de Montbui,2022-07-24,1658613600,990,1017,2.5,10.4,5.9,1658671200,214,28.8,36,21.0,1658674800,1658638800,60,18.8,20,0.0,0.0,0,0,339,8124,341,8174,965,441,10577,918,55,1328,122,9.8
252,Caldes de Montbui,2022-07-25,1658700000,989,1015,2.9,9.2,6.3,1658754000,184,26.4,31,20.0,1658746800,1658721600,62,18.3,24,0.0,0.0,0,0,304,7299,339,8146,964,439,10547,917,55,1325,122,8.6
253,Caldes de Montbui,2022-07-26,1658786400,989,1015,3.3,11.2,7.1,1658844000,214,26.9,31,23.0,1658840400,1658797200,65,19.5,29,0.0,0.0,0,0,323,7746,338,8118,962,438,10515,917,55,1321,121,9.2
254,Caldes de Montbui,2022-07-27,1658872800,987,1014,2.9,9.6,6.0,1658934000,176,26.5,29,23.0,1658930400,1658901600,68,20.0,53,0.0,0.0,0,0,265,6363,337,8089,960,437,10482,917,55,1317,121,6.7
255,Caldes de Montbui,2022-07-28,1658959200,987,1013,2.0,8.8,4.7,1659020400,208,26.3,31,22.0,1659006000,1658973600,71,20.3,56,3.8,3.8,0,0,308,7385,336,8059,959,435,10449,917,55,1313,121,7.6
256,Caldes de Montbui,2022-07-29,1659045600,989,1015,2.2,11.3,7.0,1659096000,177,25.4,31,21.0,1659088800,1659067200,75,20.3,49,2.8,2.8,0,0,281,6750,335,8028,957,434,10414,917,55,1309,121,7.7
257,Caldes de Montbui,2022-07-30,1659132000,992,1018,1.8,8.4,5.3,1659196800,195,25.8,31,21.0,1659193200,1659146400,69,19.1,65,0.0,0.0,0,0,262,6295,333,7997,955,432,10378,916,54,1304,121,5.6
258,Caldes de Montbui,2022-07-31,1659218400,991,1018,2.4,8.8,6.2,1659276000,186,27.8,34,22.0,1659268800,1659240000,58,18.1,37,0.3,0.3,0,0,322,7730,332,7966,953,431,10342,916,54,1300,121,9.3
259,Caldes de Montbui,2022-08-01,1659304800,990,1016,2.6,9.8,6.1,1659362400,213,28.9,35,22.0,1659355200,1659326400,52,17.1,35,0.8,0.8,0,0,319,7651,331,7933,951,429,10306,916,54,1295,121,6.2
260,Caldes de Montbui,2022-08-02,1659391200,989,1015,2.7,9.6,6.6,1659448800,206,30.3,36,25.0,1659445200,1659416400,48,17.3,39,0.5,0.5,0,0,323,7744,329,7900,950,428,10269,916,54,1290,121,7.9
261,Caldes de Montbui,2022-08-03,1659477600,988,1014,2.7,10.8,6.3,1659538800,216,29.7,36,23.0,1659531600,1659502800,48,16.8,35,0.0,0.0,0,0,322,7732,328,7867,948,426,10233,915,54,1285,121,7.6
262,Caldes de Montbui,2022-08-04,1659564000,988,1014,2.3,9.6,5.8,1659625200,210,29.2,35,22.0,1659618000,1659589200,51,17.2,8,0.0,0.0,0,0,326,7827,326,7833,945,425,10198,915,53,1280,121,9.2
263,Caldes de Montbui,2022-08-05,1659650400,989,1015,2.4,12.4,7.1,1659704400,220,26.3,34,21.0,1659700800,1659715200,67,19.3,32,6.8,6.8,0,0,140,3366,325,7798,943,424,10165,915,53,1274,121,5.5
264,Caldes de Montbui,2022-08-06,1659736800,990,1016,2.2,9.6,5.9,1659794400,212,27.1,35,19.0,1659790800,1659762000,60,17.9,20,0.0,0.0,0,0,306,7338,323,7764,941,422,10135,915,53,1268,121,6.3
265,Caldes de Montbui,2022-08-07,1659823200,989,1015,2.4,9.2,6.1,1659877200,212,27.3,33,21.0,1659880800,1659844800,51,15.9,48,7.8,7.8,0,0,287,6890,322,7729,939,421,10108,914,53,1263,121,5.5
266,Caldes de Montbui,2022-08-08,1659909600,989,1016,2.5,9.2,6.1,1659967200,192,26.7,33,20.0,1659956400,1659931200,56,16.6,48,0.0,0.0,0,0,294,7068,321,7693,937,420,10080,914,52,1259,120,6.0
267,Caldes de Montbui,2022-08-09,1659996000,991,1017,2.4,8.4,5.7,1660050000,171,27.7,33,21.0,1660046400,1660017600,57,17.8,52,0.0,0.0,0,0,288,6903,319,7657,934,419,10054,914,52,1255,120,7.7
268,Caldes de Montbui,2022-08-10,1660082400,990,1016,2.9,9.2,6.4,1660132800,218,29.1,36,21.0,1660129200,1660107600,47,15.8,33,1.0,1.0,0,0,293,7027,317,7620,932,418,10028,913,52,1250,120,7.1
269,Caldes de Montbui,2022-08-11,1660168800,989,1015,2.5,9.2,7.1,1660219200,214,28.5,35,21.0,1660212000,1660194000,50,16.1,19,0.0,0.0,0,0,309,7416,316,7583,929,417,10005,913,52,1246,120,7.7
270,Caldes de Montbui,2022-08-12,1660255200,987,1013,2.8,10.8,6.1,1660312800,210,30.2,40,23.0,1660309200,1660280400,54,19.1,23,0.0,0.0,0,0,295,7085,314,7545,927,416,9983,913,52,1241,120,6.3
271,Caldes de Montbui,2022-08-13,1660341600,985,1011,2.5,9.2,6.3,1660388400,203,28.7,35,23.0,1660381200,1660359600,64,20.9,47,2.5,2.5,0,0,126,3018,313,7507,924,415,9961,912,52,1237,120,4.7
272,Caldes de Montbui,2022-08-14,1660428000,982,1008,3.7,13.4,7.5,1660489200,233,29.4,38,24.0,1660482000,1660449600,53,17.2,24,1.8,1.8,0,0,232,5576,311,7468,922,414,9938,912,51,1233,120,7.3
273,Caldes de Montbui,2022-08-15,1660514400,982,1008,3.0,9.6,6.8,1660564800,150,26.2,31,21.0,1660564800,1660536000,63,18.3,39,0.0,0.0,0,0,273,6543,309,7428,919,413,9915,912,51,1230,120,5.5
274,Caldes de Montbui,2022-08-16,1660600800,982,1008,1.8,9.6,4.5,1660658400,206,25.7,31,20.0,1660658400,1660626000,72,20.0,41,0.0,0.0,0,0,273,6547,308,7388,916,412,9892,911,51,1227,120,6.3
275,Caldes de Montbui,2022-08-17,1660687200,982,1008,2.4,8.4,6.8,1660748400,140,24.7,32,19.0,1660741200,1660770000,71,18.7,60,9.5,9.5,0,0,213,5123,306,7347,913,411,9867,911,51,1223,120,5.4
276,Caldes de Montbui,2022-08-18,1660773600,986,1012,2.4,10.8,6.5,1660831200,244,20.6,29,17.0,1660824000,1660856400,77,16.0,47,8.8,8.8,0,0,176,4229,304,7305,910,410,9842,911,51,1219,119,3.5
277,Caldes de Montbui,2022-08-19,1660860000,990,1017,2.3,7.5,6.5,1660914000,223,22.4,30,15.0,1660910400,1660881600,65,14.8,6,0.0,0.0,0,0,303,7263,303,7263,907,409,9815,910,51,1216,119,8.7
278,Caldes de Montbui,2022-08-20,1660946400,991,1018,2.6,9.2,6.4,1661007600,230,24.9,32,17.0,1661004000,1660971600,65,16.9,13,0.0,0.0,0,0,299,7188,301,7220,904,408,9788,910,50,1212,119,7.6
279,Caldes de Montbui,2022-08-21,1661032800,989,1015,1.9,14.9,5.7,1661094000,198,24.9,31,21.0,1661083200,1661058000,78,20.5,52,7.8,7.8,0,0,169,4046,299,7176,901,407,9760,909,50,1208,119,4.0
280,Caldes de Montbui,2022-08-22,1661119200,987,1014,2.0,6.4,5.3,1661184000,186,24.6,29,21.0,1661173200,1661140800,78,20.1,74,0.0,0.0,0,0,277,6648,297,7132,898,405,9732,909,50,1204,119,5.9
281,Caldes de Montbui,2022-08-23,1661205600,988,1014,2.3,6.8,5.8,1661256000,201,26.0,32,21.0,1661259600,1661223600,71,19.9,33,0.0,0.0,0,0,288,6923,295,7087,895,404,9702,908,50,1200,119,7.2
282,Caldes de Montbui,2022-08-24,1661292000,988,1014,2.5,7.6,6.1,1661342400,208,27.0,33,21.0,1661349600,1661317200,68,20.1,59,0.0,0.0,0,0,218,5236,293,7041,891,403,9671,908,50,1196,119,4.6
283,Caldes de Montbui,2022-08-25,1661378400,988,1014,3.1,9.6,5.4,1661432400,191,26.4,31,21.0,1661428800,1661461200,66,19.3,59,10.5,10.5,0,0,164,3929,291,6995,888,402,9639,907,50,1191,119,4.0
284,Caldes de Montbui,2022-08-26,1661464800,987,1014,2.1,9.2,6.1,1661526000,248,25.6,32,19.0,1661515200,1661490000,66,18.0,32,1.5,1.5,0,0,175,4189,290,6949,885,400,9607,907,49,1187,118,4.6
285,Caldes de Montbui,2022-08-27,1661551200,986,1012,2.2,8.4,6.6,1661605200,195,25.8,31,21.0,1661612400,1661576400,70,19.8,58,6.0,6.0,0,0,179,4298,288,6901,881,399,9573,906,49,1182,118,4.7
286,Caldes de Montbui,2022-08-28,1661637600,987,1013,2.2,8.8,5.9,1661695200,221,26.4,34,21.0,1661688000,1661655600,67,19.3,26,0.0,0.0,0,0,281,6753,286,6853,878,397,9538,906,49,1178,118,7.0
287,Caldes de Montbui,2022-08-29,1661724000,989,1016,2.4,9.2,5.6,1661781600,242,26.5,33,20.0,1661778000,1661749200,65,18.7,52,0.3,0.3,0,0,124,2971,284,6805,874,396,9501,905,49,1173,118,4.3
288,Caldes de Montbui,2022-08-30,1661810400,989,1016,2.2,7.6,4.7,1661868000,238,27.2,34,20.0,1661864400,1661835600,67,20.3,31,1.0,1.0,0,0,248,5960,281,6756,870,394,9464,905,49,1168,118,5.8
289,Caldes de Montbui,2022-08-31,1661896800,989,1016,1.7,6.9,6.0,1661979600,112,24.9,29,21.0,1661979600,1661976000,80,21.0,47,13.5,13.5,0,0,252,6049,279,6706,866,393,9425,904,48,1163,118,7.0
290,Caldes de Montbui,2022-09-01,1661983200,987,1014,2.4,6.8,5.9,1662001200,252,24.6,31,18.0,1662008400,1662012000,70,18.5,25,0.0,0.0,0,0,270,6484,277,6656,863,391,9385,903,48,1158,117,5.8
291,Caldes de Montbui,2022-09-02,1662069600,985,1011,1.9,6.8,5.5,1662123600,158,24.9,31,21.0,1662112800,1662094800,79,20.8,78,8.5,8.5,0,0,211,5065,275,6606,859,389,9344,903,48,1153,117,3.9
292,Caldes de Montbui,2022-09-03,1662156000,986,1013,2.3,7.6,6.1,1662213600,119,24.3,29,20.0,1662206400,1662174000,75,19.4,67,2.3,2.3,0,0,204,4905,273,6555,855,388,9301,902,48,1147,117,5.1
293,Caldes de Montbui,2022-09-04,1662242400,990,1016,2.2,8.4,5.4,1662292800,132,25.3,29,21.0,1662289200,1662256800,77,20.7,40,0.0,0.0,0,0,193,4638,271,6504,851,386,9257,901,48,1142,117,4.5
294,Caldes de Montbui,2022-09-05,1662328800,992,1018,2.4,8.4,5.4,1662382800,158,25.6,30,21.0,1662375600,1662346800,78,21.3,34,0.0,0.0,0,0,245,5878,269,6452,847,384,9211,901,47,1136,117,4.6
295,Caldes de Montbui,2022-09-06,1662415200,989,1016,2.2,9.2,5.3,1662472800,237,26.9,33,22.0,1662465600,1662433200,72,20.8,38,0.0,0.0,0,0,249,5976,267,6400,842,382,9164,900,47,1130,117,6.5
296,Caldes de Montbui,2022-09-07,1662501600,987,1013,2.1,6.0,4.4,1662555600,204,24.9,29,20.0,1662562800,1662526800,75,20.1,61,2.0,2.0,0,0,249,5976,264,6347,838,380,9116,899,47,1124,116,6.5
297,Caldes de Montbui,2022-09-08,1662588000,987,1014,1.9,8.0,4.2,1662645600,228,24.5,29,20.0,1662652800,1662602400,65,17.0,48,3.3,3.3,0,0,97,2325,262,6295,834,378,9066,899,47,1118,116,2.4
298,Caldes de Montbui,2022-09-09,1662674400,990,1017,2.4,8.8,6.6,1662724800,171,23.5,27,19.0,1662728400,1662692400,69,17.3,45,0.0,0.0,0,0,209,5017,260,6241,830,376,9016,898,46,1111,116,4.8
299,Caldes de Montbui,2022-09-10,1662760800,992,1019,2.0,8.8,5.0,1662818400,196,23.8,28,19.0,1662818400,1662786000,70,17.8,57,0.0,0.0,0,0,194,4663,258,6188,825,374,8965,897,46,1105,116,5.1
300,Caldes de Montbui,2022-09-11,1662847200,990,1016,2.0,6.8,5.0,1662904800,209,25.2,28,22.5,1662904800,1662930000,79,21.2,64,0.0,0.0,0,0,175,4197,256,6135,821,371,8915,896,46,1098,116,3.7
301,Caldes de Montbui,2022-09-12,1662933600,987,1014,2.2,7.6,6.5,1662987600,201,25.8,31,21.0,1662984000,1662958800,80,21.8,60,0.0,0.0,0,0,120,2888,253,6081,816,369,8867,895,45,1091,115,2.9
302,Caldes de Montbui,2022-09-13,1663020000,985,1012,2.9,11.8,7.1,1663070400,225,26.0,31,23.0,1663066800,1663045200,66,18.6,67,7.0,7.0,0,0,61,1466,251,6028,812,368,8823,894,45,1083,115,2.2
303,Caldes de Montbui,2022-09-14,1663106400,983,1010,2.6,12.9,6.6,1663120800,233,22.9,27,11.5,1663171200,1663124400,76,18.2,46,28.3,28.3,0,0,79,1889,249,5975,807,366,8786,894,45,1076,115,2.4
304,Caldes de Montbui,2022-09-15,1663192800,985,1011,2.1,5.3,4.8,1663246800,198,24.1,30,17.0,1663246800,1663218000,71,18.1,43,0.0,0.0,0,0,146,3493,247,5922,802,365,8752,893,45,1070,115,3.0
305,Caldes de Montbui,2022-09-16,1663279200,986,1012,2.3,8.4,5.4,1663329600,168,23.0,27,19.0,1663322400,1663362000,75,18.2,39,10.5,10.5,0,0,121,2901,245,5868,797,363,8716,892,44,1065,114,2.5
306,Caldes de Montbui,2022-09-17,1663365600,987,1014,2.4,7.2,5.9,1663426800,156,21.6,26,12.0,1663416000,1663365600,66,14.8,77,0.0,0.0,0,0,140,3353,242,5815,793,362,8680,891,44,1060,114,4.0
307,Caldes de Montbui,2022-09-18,1663452000,990,1016,2.0,6.4,4.1,1663509600,176,20.8,26,14.0,1663506000,1663477200,56,11.5,54,0.0,0.0,0,0,140,3368,240,5761,788,360,8642,890,44,1055,114,3.5
308,Caldes de Montbui,2022-09-19,1663538400,989,1016,2.2,6.4,5.6,1663592400,190,20.7,25,16.0,1663592400,1663552800,74,15.5,69,0.0,0.0,0,0,156,3756,238,5706,783,358,8604,889,44,1050,114,3.1
309,Caldes de Montbui,2022-09-20,1663624800,990,1017,2.1,7.1,6.1,1663678800,170,21.3,26,18.0,1663675200,1663635600,71,15.7,67,1.3,1.3,0,0,134,3218,235,5651,778,357,8564,888,44,1044,113,3.0
310,Caldes de Montbui,2022-09-21,1663711200,991,1018,2.4,7.2,5.5,1663765200,167,20.5,25,16.0,1663765200,1663729200,71,14.7,69,0.0,0.0,0,0,125,2991,233,5596,773,355,8524,887,43,1039,113,2.4
311,Caldes de Montbui,2022-09-22,1663797600,992,1019,2.2,8.8,5.0,1663858800,122,21.1,26,17.0,1663844400,1663819200,62,13.3,56,0.0,0.0,0,0,202,4837,231,5541,768,353,8482,886,43,1033,113,3.7
