,Ciudad,Fecha,Fecha (UNIX),Presión atmosférica,Presión Atm. sobre Nvl. del mar,Media de la vel. del viento (m/s),Vel. ráfaga de viento max.,Máx. vel. del viento /2min,Momento (UNIX) de la vel. máx. del veinto,Media de la dirección del viento,Media de la temperatura,Temperatura máxima,Temperatura mínima,Momento temperatura máxima (UNIX),Momento temperatura mínima (UNIX),Media humedad,Media punto de rocío,Media de % de nubes en la zona,Acumulación de precipitaciones (l/m2),Acumulación de precipitaciones (l/m2) (NASA),Acumulación de nieve (l/m2),Profundidad de la neive,Media de radiación solar (W/m2),Total de radiación solar (W/m2),Media de la radiación solar horizontal,Total de la radiación solar horizontal,Máximo de la radiación solar horizontal,Media de la radiación solar concentrada,Total de la radiación solar concentrada,Máximo de la radiación solar concentrada,Media de la radiación solar horizontal difusa,Total de la radiación solar horizontal difusa,Máximo de la radiación solar horizontal difusa,Índice máximo de rayos ultravioleta
185,Guatire,2022-05-19,1652932800,979,1016,1.6,8.4,2.8,1652983200,172,26.2,33.7,21.1,1652990400,1652954400,79,21.4,87,0.0,0.0,0,0,116,2792,328,7881,1042,401,9620,945,49,1177,123,4.0
186,Guatire,2022-05-20,1653019200,980,1017,1.7,8.8,3.2,1653073200,168,25.5,31.9,20.7,1653076800,1653040800,81,21.4,38,0.0,0.0,0,0,299,7167,328,7875,1041,401,9617,944,49,1176,123,9.8
187,Guatire,2022-05-21,1653105600,981,1018,2.5,11.6,3.6,1653159600,52,25.2,30.4,21.9,1653159600,1653130800,79,20.8,46,0.3,0.3,0,0,311,7465,328,7869,1039,401,9614,944,49,1176,123,8.5
188,Guatire,2022-05-22,1653192000,981,1018,2.4,9.6,3.6,1653235200,51,25.2,32.2,21.5,1653253200,1653213600,78,20.4,48,0.0,0.0,0,0,311,7463,328,7864,1038,400,9611,943,49,1175,123,9.5
189,Guatire,2022-05-23,1653278400,978,1015,1.4,10.0,2.8,1653325200,72,24.9,31.1,20.7,1653343200,1653292800,82,21.3,93,0.5,0.5,0,0,129,3087,327,7858,1037,400,9608,943,49,1175,123,3.9
190,Guatire,2022-05-24,1653364800,977,1014,0.9,8.0,1.6,1653408000,157,24.4,29.6,21.1,1653418800,1653390000,85,21.5,86,42.8,42.8,0,0,200,4802,327,7853,1036,400,9605,942,49,1174,123,4.6
191,Guatire,2022-05-25,1653451200,978,1014,1.3,8.4,2.4,1653498000,157,24.9,30.7,21.5,1653516000,1653451200,82,21.1,99,6.8,6.8,0,0,83,2002,327,7847,1035,400,9603,942,49,1174,122,3.6
192,Guatire,2022-05-26,1653537600,978,1015,1.3,9.2,2.4,1653588000,159,24.0,27.4,20.7,1653595200,1653548400,89,21.9,98,5.3,5.3,0,0,84,2013,327,7842,1034,400,9600,941,49,1174,122,3.6
193,Guatire,2022-05-27,1653624000,978,1015,1.0,4.4,1.6,1653674400,168,24.1,28.5,21.5,1653681600,1653706800,83,20.8,100,11.5,11.5,0,0,75,1788,327,7837,1033,400,9597,941,49,1173,122,3.6
194,Guatire,2022-05-28,1653710400,977,1014,1.8,6.8,2.8,1653753600,92,24.6,30.4,20.4,1653771600,1653728400,81,20.7,95,1.5,1.5,0,0,96,2302,326,7832,1032,400,9595,940,49,1173,122,3.7
195,Guatire,2022-05-29,1653796800,976,1013,1.7,9.2,3.2,1653850800,83,25.2,31.9,21.5,1653850800,1653811200,80,21.0,48,0.0,0.0,0,0,305,7318,326,7826,1031,400,9592,940,49,1172,122,9.9
196,Guatire,2022-05-30,1653883200,976,1013,1.7,8.4,3.2,1653933600,139,24.9,31.9,20.0,1653940800,1653904800,80,20.6,47,0.0,0.0,0,0,294,7057,326,7822,1030,400,9589,940,49,1172,122,9.0
197,Guatire,2022-05-31,1653969600,976,1013,1.9,8.8,3.2,1654034400,43,25.2,31.5,19.6,1654023600,1653991200,75,19.6,66,0.0,0.0,0,0,249,5972,326,7817,1029,399,9587,939,49,1172,122,9.3
198,Guatire,2022-06-01,1654056000,976,1013,1.3,6.4,2.4,1654117200,77,24.4,30.7,19.6,1654117200,1654077600,81,20.6,99,1.8,1.8,0,0,78,1880,326,7812,1028,399,9585,939,49,1171,122,3.5
199,Guatire,2022-06-02,1654142400,977,1013,1.1,6.8,2.0,1654200000,148,24.9,32.2,20.0,1654196400,1654167600,82,21.1,97,0.8,0.8,0,0,98,2359,325,7807,1027,399,9582,938,49,1171,122,3.7
200,Guatire,2022-06-03,1654228800,977,1014,1.6,8.4,3.2,1654268400,157,24.8,28.5,21.9,1654290000,1654254000,84,21.5,91,4.8,4.8,0,0,166,3978,325,7803,1026,399,9580,938,49,1170,122,5.1
201,Guatire,2022-06-04,1654315200,977,1013,1.2,9.6,2.0,1654358400,154,25.8,32.6,21.9,1654369200,1654336800,80,21.6,74,3.8,3.8,0,0,246,5896,325,7799,1025,399,9578,938,49,1170,122,9.7
202,Guatire,2022-06-05,1654401600,977,1014,1.1,8.4,2.4,1654426800,161,24.8,30.4,21.1,1654426800,1654484400,79,20.6,57,8.3,8.3,0,0,318,7642,325,7795,1024,399,9575,937,49,1170,122,9.6
203,Guatire,2022-06-06,1654488000,977,1013,1.3,8.4,2.8,1654570800,155,24.7,31.5,19.3,1654570800,1654509600,82,21.0,45,3.0,3.0,0,0,292,7019,325,7791,1023,399,9573,937,49,1169,122,9.1
204,Guatire,2022-06-07,1654574400,977,1013,2.0,10.4,3.6,1654614000,142,25.1,31.1,19.6,1654614000,1654657200,79,20.8,29,0.3,0.3,0,0,322,7733,324,7787,1023,399,9571,936,49,1169,122,9.5
205,Guatire,2022-06-08,1654660800,977,1014,1.4,10.8,2.0,1654736400,44,23.6,27.8,21.5,1654711200,1654678800,90,21.8,96,58.5,58.5,0,0,132,3168,324,7783,1022,399,9569,936,49,1169,122,4.3
206,Guatire,2022-06-09,1654747200,977,1014,1.9,9.2,3.2,1654786800,133,24.2,28.9,20.7,1654801200,1654768800,84,21.0,96,2.5,2.5,0,0,85,2040,324,7780,1021,399,9567,936,49,1169,122,3.7
207,Guatire,2022-06-10,1654833600,977,1013,2.0,9.6,3.2,1654880400,128,25.4,30.7,21.5,1654887600,1654855200,80,21.4,47,9.5,9.5,0,0,319,7662,324,7777,1020,399,9565,936,49,1168,121,9.2
208,Guatire,2022-06-11,1654920000,976,1013,1.4,11.2,2.4,1654981200,91,24.5,30.0,21.9,1654974000,1654941600,87,22.1,95,5.0,5.0,0,0,160,3837,324,7774,1020,398,9563,935,49,1168,121,5.1
209,Guatire,2022-06-12,1655006400,979,1016,1.3,10.0,3.2,1655064000,124,24.7,30.7,21.5,1655049600,1655089200,83,21.3,98,4.0,4.0,0,0,97,2333,324,7771,1019,398,9562,935,49,1168,121,3.9
210,Guatire,2022-06-13,1655092800,978,1015,1.0,8.4,2.0,1655092800,162,24.5,31.1,21.1,1655150400,1655114400,81,20.8,85,1.5,1.5,0,0,143,3442,324,7768,1019,398,9560,935,49,1167,121,3.7
211,Guatire,2022-06-14,1655179200,977,1014,1.5,11.6,3.2,1655254800,207,23.0,26.3,20.7,1655262000,1655226000,86,20.3,99,4.5,4.5,0,0,70,1683,324,7766,1018,398,9558,934,49,1167,121,3.5
212,Guatire,2022-06-15,1655265600,977,1014,1.1,6.0,1.6,1655269200,170,25.1,32.6,19.6,1655269200,1655348400,76,20.0,81,1.5,1.5,0,0,129,3098,323,7764,1018,398,9557,934,49,1167,121,4.0
213,Guatire,2022-06-16,1655352000,977,1014,1.1,8.0,2.0,1655402400,155,25.0,30.7,21.1,1655395200,1655370000,84,21.9,92,0.3,0.3,0,0,94,2265,323,7762,1017,398,9555,934,49,1167,121,3.5
214,Guatire,2022-06-17,1655438400,976,1013,1.2,6.4,2.0,1655496000,146,24.9,30.7,20.7,1655488800,1655460000,85,21.9,61,0.0,0.0,0,0,298,7142,323,7760,1017,398,9554,934,49,1167,121,8.8
215,Guatire,2022-06-18,1655524800,977,1014,1.4,8.4,2.4,1655571600,140,25.4,30.7,21.5,1655582400,1655535600,79,21.0,89,2.0,2.0,0,0,213,5109,323,7758,1016,398,9552,934,49,1166,121,6.3
216,Guatire,2022-06-19,1655611200,978,1014,1.8,8.0,2.8,1655650800,76,24.7,30.7,20.7,1655672400,1655636400,78,20.1,53,0.0,0.0,0,0,317,7600,323,7757,1016,398,9551,933,49,1166,121,9.4
217,Guatire,2022-06-20,1655697600,978,1015,1.0,8.0,2.0,1655762400,104,23.7,29.3,20.0,1655751600,1655701200,86,21.0,80,2.0,2.0,0,0,230,5519,323,7756,1016,398,9550,933,49,1166,121,6.4
218,Guatire,2022-06-21,1655784000,977,1015,1.1,8.0,2.0,1655830800,164,23.6,30.0,19.6,1655830800,1655798400,87,21.1,89,15.8,15.8,0,0,189,4529,323,7755,1015,398,9549,933,49,1166,121,7.4
219,Guatire,2022-06-22,1655870400,976,1013,1.2,7.2,2.4,1655949600,177,24.9,31.1,20.4,1655928000,1655892000,83,21.3,55,4.3,4.3,0,0,310,7447,323,7754,1015,398,9548,933,49,1166,121,8.0
220,Guatire,2022-06-23,1655956800,975,1012,1.3,8.8,2.4,1656000000,168,26.0,31.9,21.5,1656014400,1655978400,80,21.9,85,9.3,9.3,0,0,177,4239,323,7754,1015,398,9547,933,49,1166,121,4.3
221,Guatire,2022-06-24,1656043200,976,1013,1.0,8.8,1.6,1656082800,137,26.0,31.9,22.6,1656093600,1656061200,82,22.3,96,6.5,6.5,0,0,75,1790,323,7754,1015,398,9546,933,49,1166,121,3.5
222,Guatire,2022-06-25,1656129600,978,1015,0.9,7.2,2.0,1656162000,137,24.5,28.5,22.2,1656172800,1656162000,86,22.0,100,6.5,6.5,0,0,76,1831,323,7753,1015,398,9545,933,49,1166,121,3.6
223,Guatire,2022-06-26,1656216000,978,1015,0.9,7.2,1.6,1656280800,184,25.4,32.2,21.9,1656273600,1656234000,83,21.8,77,2.0,2.0,0,0,260,6239,323,7754,1015,398,9544,933,49,1165,121,8.0
224,Guatire,2022-06-27,1656302400,978,1015,0.8,5.2,1.6,1656374400,130,24.9,30.4,20.4,1656370800,1656306000,84,21.6,98,3.0,3.0,0,0,79,1902,323,7754,1016,398,9544,933,49,1165,121,3.5
225,Guatire,2022-06-28,1656388800,978,1015,1.5,8.8,3.2,1656468000,110,24.8,31.5,21.9,1656471600,1656410400,85,22.1,98,2.5,2.5,0,0,97,2327,323,7755,1016,398,9543,933,49,1165,121,3.6
226,Guatire,2022-06-29,1656475200,977,1014,0.9,6.8,1.6,1656478800,163,25.0,31.9,21.9,1656475200,1656475200,88,22.6,99,25.8,25.8,0,0,70,1691,323,7755,1016,398,9542,933,49,1165,121,3.5
227,Guatire,2022-06-30,1656561600,977,1014,0.7,6.4,1.2,1656594000,164,24.1,28.9,21.9,1656612000,1656644400,92,22.7,94,40.3,40.3,0,0,119,2854,323,7756,1017,398,9542,933,49,1165,121,4.2
228,Guatire,2022-07-01,1656648000,976,1013,1.5,7.2,2.8,1656712800,119,25.7,33.0,21.9,1656702000,1656669600,80,21.3,58,8.3,8.3,0,0,302,7243,323,7758,1017,398,9541,933,49,1165,121,9.7
229,Guatire,2022-07-02,1656734400,977,1013,1.1,9.6,2.4,1656792000,197,24.7,28.9,20.7,1656788400,1656752400,85,21.8,89,14.3,14.3,0,0,139,3347,323,7759,1017,398,9541,933,49,1165,121,4.0
230,Guatire,2022-07-03,1656820800,978,1015,1.3,11.2,2.4,1656867600,170,24.5,29.6,21.9,1656867600,1656846000,88,22.2,78,9.5,9.5,0,0,273,6561,323,7760,1018,398,9541,933,49,1165,121,8.1
231,Guatire,2022-07-04,1656907200,978,1015,1.1,10.0,2.0,1656946800,131,24.1,28.9,21.5,1656957600,1656928800,89,22.2,79,5.8,5.8,0,0,173,4152,323,7762,1018,398,9541,933,49,1165,121,4.8
232,Guatire,2022-07-05,1656993600,978,1015,1.1,7.2,2.0,1657047600,130,24.7,31.9,20.4,1657040400,1657015200,86,21.9,96,3.0,3.0,0,0,94,2250,324,7764,1019,398,9541,933,49,1165,121,3.7
233,Guatire,2022-07-06,1657080000,977,1014,0.8,6.8,1.6,1657130400,206,24.4,30.7,21.1,1657134000,1657098000,85,21.5,80,3.0,3.0,0,0,176,4220,324,7766,1019,398,9540,933,49,1165,121,5.2
234,Guatire,2022-07-07,1657166400,977,1014,1.6,8.4,2.8,1657220400,144,24.7,30.4,20.7,1657220400,1657188000,86,21.9,74,2.0,2.0,0,0,229,5503,324,7769,1020,398,9540,934,49,1166,121,5.8
235,Guatire,2022-07-08,1657252800,979,1016,1.4,10.8,2.4,1657324800,73,24.6,28.9,21.5,1657310400,1657278000,87,22.2,92,1.3,1.3,0,0,126,3026,324,7771,1021,398,9541,934,49,1166,121,4.0
236,Guatire,2022-07-09,1657339200,979,1016,1.3,8.4,2.4,1657386000,151,25.2,31.1,21.5,1657389600,1657360800,84,22.0,94,2.8,2.8,0,0,108,2593,324,7774,1021,398,9541,934,49,1166,121,3.7
237,Guatire,2022-07-10,1657425600,978,1015,1.6,10.0,2.8,1657468800,74,25.1,31.1,22.2,1657468800,1657447200,86,22.3,89,3.0,3.0,0,0,150,3597,324,7776,1022,398,9541,934,49,1166,121,4.4
238,Guatire,2022-07-11,1657512000,977,1014,1.3,6.8,2.4,1657558800,97,25.1,29.6,21.9,1657573200,1657537200,83,21.7,87,2.5,2.5,0,0,143,3431,324,7779,1023,398,9541,934,49,1166,121,3.9
239,Guatire,2022-07-12,1657598400,978,1015,1.5,10.8,3.2,1657641600,82,24.6,28.1,22.6,1657656000,1657620000,88,22.4,92,37.3,37.3,0,0,174,4174,324,7782,1023,398,9541,934,49,1166,121,5.2
240,Guatire,2022-07-13,1657684800,978,1015,1.8,9.6,3.2,1657724400,133,24.8,31.1,21.5,1657742400,1657767600,82,21.2,50,3.0,3.0,0,0,307,7357,324,7785,1024,398,9542,935,49,1166,121,8.5
241,Guatire,2022-07-14,1657771200,978,1015,1.7,8.0,2.8,1657814400,129,24.3,30.4,19.3,1657828800,1657789200,80,20.2,32,0.0,0.0,0,0,318,7634,325,7789,1025,398,9542,935,49,1166,122,9.6
242,Guatire,2022-07-15,1657857600,977,1014,1.6,10.4,3.2,1657933200,148,24.4,30.0,19.3,1657933200,1657882800,83,21.1,87,5.5,5.5,0,0,198,4749,325,7792,1026,398,9543,935,49,1166,122,5.7
243,Guatire,2022-07-16,1657944000,977,1013,1.1,8.8,2.8,1657944000,143,25.1,31.5,22.2,1657944000,1658026800,85,22.2,96,5.5,5.5,0,0,105,2517,325,7795,1027,398,9543,935,49,1167,122,3.8
244,Guatire,2022-07-17,1658030400,977,1013,1.8,10.0,3.6,1658098800,95,25.7,32.6,21.5,1658088000,1658052000,81,21.7,78,2.0,2.0,0,0,285,6829,325,7799,1027,398,9544,936,49,1167,122,9.1
245,Guatire,2022-07-18,1658116800,978,1015,1.5,10.4,2.8,1658160000,100,25.3,30.0,22.6,1658160000,1658138400,87,22.8,64,2.3,2.3,0,0,295,7087,325,7803,1028,398,9545,936,49,1167,122,8.8
246,Guatire,2022-07-19,1658203200,978,1015,1.3,7.6,2.4,1658260800,159,25.0,30.4,20.7,1658257200,1658221200,84,21.9,58,0.3,0.3,0,0,299,7171,325,7806,1029,398,9545,936,49,1167,122,9.1
247,Guatire,2022-07-20,1658289600,977,1014,0.8,8.4,1.6,1658343600,123,24.7,31.9,21.9,1658336400,1658307600,87,22.1,92,6.5,6.5,0,0,181,4341,325,7810,1030,398,9546,936,49,1167,122,6.9
248,Guatire,2022-07-21,1658376000,977,1014,1.1,7.6,2.0,1658437200,168,25.3,33.3,20.7,1658437200,1658397600,84,22.1,63,1.5,1.5,0,0,305,7327,326,7814,1031,398,9547,937,49,1168,122,8.9
249,Guatire,2022-07-22,1658462400,977,1014,1.8,8.4,2.8,1658516400,70,25.7,31.5,22.2,1658520000,1658484000,80,21.5,47,0.0,0.0,0,0,322,7738,326,7818,1032,398,9548,937,49,1168,122,10.5
250,Guatire,2022-07-23,1658548800,977,1014,1.9,9.2,2.8,1658595600,83,24.8,30.7,21.1,1658599200,1658570400,80,20.8,41,0.0,0.0,0,0,322,7722,326,7821,1033,398,9549,937,49,1168,122,9.4
251,Guatire,2022-07-24,1658635200,977,1014,1.2,6.4,2.4,1658674800,83,24.6,30.7,19.6,1658692800,1658660400,81,20.6,59,0.0,0.0,0,0,203,4864,326,7825,1034,398,9550,938,49,1168,122,7.3
252,Guatire,2022-07-25,1658721600,977,1014,1.0,7.6,2.0,1658772000,166,24.9,31.9,20.0,1658779200,1658739600,83,21.4,69,2.3,2.3,0,0,189,4532,326,7829,1035,398,9551,938,49,1168,122,5.2
253,Guatire,2022-07-26,1658808000,978,1014,1.3,7.6,2.4,1658865600,92,25.7,32.6,21.5,1658858400,1658826000,80,21.6,55,0.0,0.0,0,0,322,7733,326,7833,1036,398,9552,938,49,1169,122,9.6
254,Guatire,2022-07-27,1658894400,977,1014,1.4,7.6,2.4,1658937600,78,24.7,29.6,21.5,1658937600,1658912400,84,21.6,65,17.8,17.8,0,0,276,6626,327,7837,1036,398,9553,939,49,1169,122,7.6
255,Guatire,2022-07-28,1658980800,977,1014,1.0,6.8,1.6,1659038400,119,24.4,31.1,20.4,1659031200,1659042000,84,21.2,73,2.8,2.8,0,0,175,4208,327,7841,1037,398,9554,939,49,1169,122,4.8
256,Guatire,2022-07-29,1659067200,978,1014,1.6,8.0,2.8,1659117600,113,25.0,30.7,20.7,1659121200,1659088800,82,21.5,60,0.0,0.0,0,0,260,6228,327,7845,1038,398,9555,939,49,1169,122,7.3
257,Guatire,2022-07-30,1659153600,978,1015,1.3,6.8,2.8,1659204000,151,25.3,31.5,20.4,1659214800,1659171600,78,20.7,43,0.8,0.8,0,0,297,7117,327,7849,1039,398,9556,940,49,1169,122,7.5
258,Guatire,2022-07-31,1659240000,978,1015,1.8,10.8,3.2,1659286800,62,24.6,30.4,21.1,1659301200,1659265200,84,21.5,70,0.5,0.5,0,0,289,6927,327,7852,1040,398,9557,940,49,1170,122,7.3
259,Guatire,2022-08-01,1659326400,978,1015,1.5,11.2,2.8,1659376800,93,24.9,30.7,21.9,1659380400,1659344400,88,22.5,93,2.3,2.3,0,0,121,2912,327,7856,1041,398,9558,940,49,1170,122,4.2
260,Guatire,2022-08-02,1659412800,977,1014,1.8,9.6,3.6,1659466800,74,25.5,31.9,22.2,1659463200,1659434400,84,22.1,83,0.0,0.0,0,0,247,5928,327,7860,1042,398,9559,941,49,1170,123,6.7
261,Guatire,2022-08-03,1659499200,976,1013,1.2,7.2,2.4,1659549600,60,24.1,27.8,21.9,1659556800,1659517200,91,22.5,96,33.5,33.5,0,0,97,2339,328,7863,1043,398,9560,941,49,1170,123,3.9
262,Guatire,2022-08-04,1659585600,977,1013,1.2,8.0,2.4,1659632400,159,25.4,31.1,21.5,1659639600,1659596400,86,22.4,81,4.0,4.0,0,0,157,3779,328,7867,1044,398,9561,942,49,1170,123,5.6
263,Guatire,2022-08-05,1659672000,976,1012,1.9,9.2,3.2,1659733200,153,25.3,30.4,22.2,1659726000,1659697200,83,21.8,68,0.5,0.5,0,0,298,7162,328,7870,1045,398,9562,942,49,1171,123,9.4
264,Guatire,2022-08-06,1659758400,976,1013,1.4,9.2,2.4,1659812400,104,25.9,32.2,21.9,1659816000,1659830400,83,22.3,70,2.0,2.0,0,0,266,6389,328,7873,1046,398,9563,942,49,1171,123,8.6
265,Guatire,2022-08-07,1659844800,976,1013,0.8,6.0,1.6,1659898800,147,25.9,33.3,21.5,1659902400,1659866400,82,22.2,62,3.5,3.5,0,0,288,6914,328,7876,1046,399,9564,943,49,1171,123,8.4
266,Guatire,2022-08-08,1659931200,976,1012,1.7,8.8,3.2,1659992400,125,26.0,34.1,21.1,1659985200,1659956400,79,21.3,44,0.0,0.0,0,0,323,7743,328,7879,1047,399,9565,943,49,1171,123,11.4
267,Guatire,2022-08-09,1660017600,976,1013,1.3,8.0,2.4,1660071600,135,25.9,33.7,22.6,1660057200,1660024800,86,23.2,82,1.8,1.8,0,0,231,5546,328,7881,1048,399,9566,944,49,1171,123,6.2
268,Guatire,2022-08-10,1660104000,978,1015,0.8,7.2,1.6,1660140000,221,23.8,25.9,21.9,1660165200,1660186800,94,22.7,100,11.5,11.5,0,0,50,1208,328,7884,1049,399,9567,944,49,1172,123,3.7
269,Guatire,2022-08-11,1660190400,977,1014,1.2,8.8,2.4,1660255200,189,25.2,30.7,21.5,1660251600,1660215600,84,21.9,92,1.5,1.5,0,0,123,2960,329,7886,1050,399,9568,944,49,1172,123,4.1
270,Guatire,2022-08-12,1660276800,977,1014,1.0,7.2,1.6,1660280400,143,25.4,32.2,21.1,1660334400,1660287600,86,22.5,76,2.8,2.8,0,0,251,6015,329,7888,1050,399,9568,945,49,1172,123,8.4
271,Guatire,2022-08-13,1660363200,978,1015,0.8,6.0,1.2,1660417200,148,25.1,32.2,22.2,1660413600,1660381200,88,22.7,99,26.5,26.5,0,0,81,1938,329,7890,1051,399,9569,945,49,1172,123,3.8
272,Guatire,2022-08-14,1660449600,978,1015,1.0,5.2,1.6,1660492800,230,23.8,26.7,21.5,1660507200,1660532400,94,22.7,93,16.3,16.3,0,0,80,1915,329,7892,1052,399,9570,946,49,1172,123,4.3
273,Guatire,2022-08-15,1660536000,977,1014,1.3,8.4,2.0,1660593600,192,24.9,32.2,21.1,1660590000,1660546800,86,21.9,63,5.3,5.3,0,0,287,6897,329,7894,1052,399,9570,946,49,1172,123,10.3
274,Guatire,2022-08-16,1660622400,977,1014,1.3,8.8,2.8,1660676400,161,25.6,33.0,20.4,1660680000,1660644000,82,21.9,38,0.0,0.0,0,0,326,7832,329,7895,1053,399,9571,946,49,1172,123,11.1
275,Guatire,2022-08-17,1660708800,977,1014,1.7,10.0,3.2,1660748400,102,25.8,31.9,21.1,1660770000,1660791600,81,21.9,35,0.0,0.0,0,0,320,7683,329,7896,1054,399,9571,947,49,1172,123,10.8
276,Guatire,2022-08-18,1660795200,976,1013,1.5,10.0,3.6,1660860000,96,25.7,31.1,20.7,1660849200,1660806000,83,22.3,34,0.0,0.0,0,0,323,7756,329,7897,1054,399,9572,947,49,1173,123,9.6
277,Guatire,2022-08-19,1660881600,976,1013,1.0,7.6,2.0,1660924800,127,26.0,33.0,21.5,1660939200,1660899600,85,22.8,59,2.5,2.5,0,0,313,7507,329,7897,1055,399,9572,948,49,1173,124,9.7
278,Guatire,2022-08-20,1660968000,977,1014,1.1,7.2,1.6,1661014800,235,24.0,28.1,21.5,1661029200,1661050800,91,22.3,95,12.0,12.0,0,0,116,2774,329,7897,1055,399,9572,948,49,1173,124,4.0
279,Guatire,2022-08-21,1661054400,976,1013,1.5,9.2,2.8,1661108400,220,24.5,30.0,21.5,1661112000,1661061600,88,22.2,88,4.0,4.0,0,0,213,5114,329,7897,1056,399,9572,948,49,1173,124,7.9
280,Guatire,2022-08-22,1661140800,977,1013,2.4,13.2,4.4,1661202000,228,24.1,28.5,21.9,1661202000,1661223600,84,20.9,96,0.0,0.0,0,0,95,2285,329,7897,1056,399,9572,949,49,1173,124,4.1
281,Guatire,2022-08-23,1661227200,976,1013,2.4,9.6,4.0,1661288400,227,23.9,28.5,20.0,1661281200,1661248800,78,19.5,89,4.5,4.5,0,0,156,3742,329,7896,1057,399,9572,949,49,1173,124,4.5
282,Guatire,2022-08-24,1661313600,977,1014,1.7,8.8,2.8,1661356800,229,24.7,32.2,20.7,1661353200,1661324400,81,20.9,80,0.8,0.8,0,0,210,5047,329,7895,1057,399,9571,950,49,1173,124,9.3
283,Guatire,2022-08-25,1661400000,977,1014,1.3,9.2,2.8,1661475600,246,24.8,32.6,20.4,1661446800,1661425200,84,21.5,70,13.0,13.0,0,0,243,5835,329,7894,1058,399,9571,950,49,1173,124,8.0
284,Guatire,2022-08-26,1661486400,976,1013,0.9,7.6,2.0,1661526000,242,24.8,30.4,20.7,1661544000,1661511600,87,22.2,86,9.3,9.3,0,0,216,5173,329,7892,1059,399,9570,951,49,1172,124,7.9
285,Guatire,2022-08-27,1661572800,976,1013,1.0,7.6,2.4,1661619600,234,23.8,28.9,21.1,1661626800,1661598000,90,21.9,99,6.8,6.8,0,0,77,1852,329,7890,1059,399,9569,951,49,1172,124,3.8
286,Guatire,2022-08-28,1661659200,976,1013,0.7,6.8,2.0,1661706000,239,24.6,31.1,21.1,1661713200,1661670000,84,21.4,79,0.5,0.5,0,0,248,5943,329,7887,1060,399,9568,952,49,1172,124,9.0
287,Guatire,2022-08-29,1661745600,977,1014,0.8,7.2,1.6,1661799600,218,24.9,33.7,21.1,1661799600,1661770800,86,22.0,84,6.0,6.0,0,0,200,4793,329,7885,1060,399,9567,952,49,1172,124,6.6
288,Guatire,2022-08-30,1661832000,977,1014,1.0,6.8,1.6,1661889600,168,24.9,31.9,20.7,1661878800,1661857200,85,21.8,91,1.3,1.3,0,0,197,4736,328,7881,1061,399,9566,952,49,1172,124,6.0
289,Guatire,2022-08-31,1661918400,977,1014,1.5,8.0,2.4,1661983200,150,25.3,32.2,20.0,1661968800,1661943600,78,20.4,57,4.8,4.8,0,0,251,6018,328,7878,1061,399,9564,953,49,1172,124,5.6
290,Guatire,2022-09-01,1662004800,975,1012,1.0,6.4,2.0,1662062400,132,25.2,30.7,19.3,1662062400,1662026400,83,21.7,44,0.0,0.0,0,0,313,7508,328,7874,1062,398,9562,953,49,1171,124,8.9
291,Guatire,2022-09-02,1662091200,975,1012,0.6,7.2,1.2,1662148800,159,26.0,33.7,21.5,1662148800,1662116400,85,22.8,62,0.0,0.0,0,0,292,7013,328,7870,1062,398,9560,954,49,1171,124,10.8
292,Guatire,2022-09-03,1662177600,975,1012,1.0,8.0,2.8,1662228000,218,25.9,33.3,22.2,1662228000,1662199200,86,23.1,94,27.0,27.0,0,0,151,3617,328,7865,1062,398,9558,954,49,1171,124,5.0
293,Guatire,2022-09-04,1662264000,976,1012,2.5,11.2,4.4,1662314400,227,26.5,31.5,23.0,1662307200,1662285600,76,21.7,90,6.5,6.5,0,0,101,2416,328,7860,1062,398,9556,955,49,1171,124,3.9
294,Guatire,2022-09-05,1662350400,977,1013,1.7,8.8,3.2,1662393600,214,26.0,32.6,21.5,1662408000,1662372000,78,21.5,68,0.0,0.0,0,0,245,5875,327,7855,1063,398,9553,955,49,1170,125,9.1
295,Guatire,2022-09-06,1662436800,978,1015,1.7,10.0,3.6,1662483600,224,25.7,30.4,21.9,1662490800,1662462000,79,21.4,71,4.5,4.5,0,0,251,6030,327,7849,1063,398,9550,955,49,1170,125,8.6
296,Guatire,2022-09-07,1662523200,976,1013,1.9,11.6,3.6,1662584400,226,25.1,31.9,21.5,1662577200,1662541200,80,21.0,77,0.3,0.3,0,0,261,6258,327,7842,1063,398,9547,956,49,1169,125,10.3
297,Guatire,2022-09-08,1662609600,975,1012,1.7,9.2,3.2,1662674400,181,26.5,34.1,20.7,1662663600,1662634800,72,20.4,62,1.3,1.3,0,0,233,5590,326,7836,1063,398,9544,956,49,1169,125,6.4
298,Guatire,2022-09-09,1662696000,976,1013,1.4,6.8,2.4,1662735600,162,26.6,33.7,21.5,1662753600,1662717600,72,20.4,69,0.0,0.0,0,0,259,6215,326,7829,1063,398,9540,957,49,1169,125,10.6
299,Guatire,2022-09-10,1662782400,978,1015,1.1,9.2,2.0,1662822000,167,26.4,34.1,21.9,1662843600,1662793200,79,21.9,63,0.0,0.0,0,0,286,6867,326,7821,1063,397,9537,957,49,1168,125,10.4
300,Guatire,2022-09-11,1662868800,978,1015,0.8,6.8,1.6,1662922800,226,25.9,34.1,21.1,1662922800,1662894000,80,21.6,57,4.8,4.8,0,0,209,5025,326,7813,1063,397,9533,957,49,1167,125,7.3
