,Ciudad,Fecha,Fecha (UNIX),Presión atmosférica,Presión Atm. sobre Nvl. del mar,Media de la vel. del viento (m/s),Vel. ráfaga de viento max.,Máx. vel. del viento /2min,Momento (UNIX) de la vel. máx. del veinto,Media de la dirección del viento,Media de la temperatura,Temperatura máxima,Temperatura mínima,Momento temperatura máxima (UNIX),Momento temperatura mínima (UNIX),Media humedad,Media punto de rocío,Media de % de nubes en la zona,Acumulación de precipitaciones (l/m2),Acumulación de precipitaciones (l/m2) (NASA),Acumulación de nieve (l/m2),Profundidad de la neive,Media de radiación solar (W/m2),Total de radiación solar (W/m2),Media de la radiación solar horizontal,Total de la radiación solar horizontal,Máximo de la radiación solar horizontal,Media de la radiación solar concentrada,Total de la radiación solar concentrada,Máximo de la radiación solar concentrada,Media de la radiación solar horizontal difusa,Total de la radiación solar horizontal difusa,Máximo de la radiación solar horizontal difusa,Índice máximo de rayos ultravioleta
122,Palma del Río,2022-03-17,1647471600,1010,1017,4.3,14.8,7.2,1647532800,81,14.2,17.4,11.1,1647522000,1647478800,75,9.4,92,8.3,8.3,0,0,118,2822,244,5847,811,363,8712,909,44,1068,117,2.5
123,Palma del Río,2022-03-18,1647558000,1014,1021,3.6,11.6,6.4,1647601200,61,13.9,18.1,9.6,1647615600,1647576000,64,7.0,58,0.0,0.0,0,0,110,2630,246,5901,816,365,8753,910,45,1073,117,3.0
124,Palma del Río,2022-03-19,1647644400,1014,1021,2.7,8.4,4.0,1647684000,100,13.8,18.5,9.3,1647702000,1647669600,67,7.4,64,0.0,0.0,0,0,231,5545,248,5955,821,366,8792,910,45,1078,117,6.0
125,Palma del Río,2022-03-20,1647730800,1010,1017,4.4,13.2,7.6,1647792000,129,14.4,20.0,10.4,1647784800,1647756000,68,8.4,73,8.8,8.8,0,0,160,3830,250,6008,826,368,8830,911,45,1084,117,5.3
126,Palma del Río,2022-03-21,1647817200,1012,1018,3.0,12.8,6.0,1647856800,171,13.4,16.7,10.4,1647864000,1647842400,83,10.5,83,4.0,4.0,0,0,142,3409,253,6061,831,369,8868,912,45,1089,118,4.0
127,Palma del Río,2022-03-22,1647903600,1013,1019,1.7,6.4,3.2,1647979200,155,14.2,18.5,11.5,1647961200,1647928800,82,11.0,98,2.5,2.5,0,0,73,1761,255,6114,836,371,8904,913,46,1094,118,2.4
128,Palma del Río,2022-03-23,1647990000,1008,1014,4.4,10.8,6.4,1648047600,79,14.0,16.3,12.2,1648051200,1648015200,79,10.2,98,17.8,17.8,0,0,94,2254,257,6167,840,372,8939,914,46,1098,118,3.0
129,Palma del Río,2022-03-24,1648076400,1004,1011,4.1,12.0,6.8,1648134000,75,14.4,17.4,11.9,1648134000,1648105200,75,10.1,94,12.0,12.0,0,0,108,2583,259,6219,845,374,8974,915,46,1103,118,3.7
130,Palma del Río,2022-03-25,1648162800,1005,1012,4.3,12.4,6.8,1648177200,87,13.8,15.6,10.7,1648206000,1648245600,74,9.2,96,9.5,9.5,0,0,81,1945,261,6270,850,375,9007,916,46,1108,119,2.4
131,Palma del Río,2022-03-26,1648249200,1008,1015,1.9,7.2,3.2,1648303200,55,13.5,19.3,8.9,1648306800,1648274400,78,9.4,48,0.0,0.0,0,0,242,5797,263,6321,854,377,9039,916,46,1112,119,5.2
132,Palma del Río,2022-03-27,1648335600,1012,1018,3.0,10.0,4.8,1648393200,100,14.9,21.1,9.3,1648396800,1648360800,71,9.1,74,0.0,0.0,0,0,117,2687,277,6372,859,394,9071,917,49,1117,119,2.9
133,Palma del Río,2022-03-28,1648418400,1010,1016,3.2,10.4,6.0,1648454400,113,15.8,19.6,12.2,1648472400,1648443600,67,9.5,85,0.8,0.8,0,0,148,3548,268,6422,863,379,9102,918,47,1121,119,3.9
134,Palma del Río,2022-03-29,1648504800,1003,1009,1.9,6.8,3.6,1648580400,168,14.9,18.1,11.9,1648573200,1648533600,78,11.1,90,10.3,10.3,0,0,117,2801,270,6472,867,380,9131,919,47,1126,119,3.1
135,Palma del Río,2022-03-30,1648591200,999,1005,3.7,12.4,6.8,1648656000,283,15.2,19.6,12.6,1648652400,1648620000,70,9.2,55,0.0,0.0,0,0,236,5670,272,6522,872,382,9160,919,47,1130,120,6.6
136,Palma del Río,2022-03-31,1648677600,1002,1009,4.5,12.8,6.8,1648735200,287,13.8,18.1,10.0,1648731600,1648702800,66,7.2,47,1.5,1.5,0,0,225,5405,274,6571,876,383,9189,920,47,1134,120,6.1
137,Palma del Río,2022-04-01,1648764000,1007,1014,3.4,8.8,4.4,1648767600,277,13.3,18.9,8.5,1648828800,1648792800,61,5.3,25,0.0,0.0,0,0,233,5598,276,6619,880,384,9216,921,47,1138,120,4.6
138,Palma del Río,2022-04-02,1648850400,1010,1017,4.0,12.4,6.4,1648890000,48,11.9,17.0,6.3,1648911600,1648875600,43,-0.8,39,0.0,0.0,0,0,210,5041,278,6667,884,385,9243,921,48,1142,120,6.5
139,Palma del Río,2022-04-03,1648936800,1005,1012,4.7,12.8,6.8,1648983600,52,11.4,17.0,5.9,1649001600,1648965600,39,-2.9,82,0.0,0.0,0,0,119,2846,280,6714,888,386,9268,922,48,1146,120,2.9
140,Palma del Río,2022-04-04,1649023200,1002,1008,5.1,13.6,7.2,1649098800,74,12.1,16.7,8.9,1649084400,1649106000,49,1.5,99,1.5,1.5,0,0,75,1790,282,6761,892,387,9293,922,48,1150,120,2.7
141,Palma del Río,2022-04-05,1649109600,1005,1011,4.8,12.8,6.4,1649113200,64,8.8,10.7,7.4,1649170800,1649134800,82,6.0,94,20.0,20.0,0,0,64,1531,284,6807,896,388,9318,923,48,1154,121,2.6
142,Palma del Río,2022-04-06,1649196000,1010,1017,1.9,4.8,2.8,1649196000,186,10.6,17.4,5.6,1649260800,1649214000,77,6.2,81,1.0,1.0,0,0,111,2656,286,6853,900,389,9343,923,48,1160,121,2.6
143,Palma del Río,2022-04-07,1649282400,1016,1023,1.7,6.4,2.8,1649336400,182,13.7,21.1,7.0,1649347200,1649293200,74,8.5,9,0.0,0.0,0,0,287,6876,287,6899,904,391,9374,924,49,1166,121,7.3
144,Palma del Río,2022-04-08,1649368800,1015,1022,2.0,8.8,3.6,1649430000,301,14.6,21.1,8.1,1649426400,1649397600,68,8.1,62,0.0,0.0,0,0,117,2814,289,6944,907,392,9408,924,49,1172,121,3.2
145,Palma del Río,2022-04-09,1649455200,1012,1019,1.1,4.0,2.0,1649516400,253,16.2,22.2,9.6,1649520000,1649484000,69,10.2,65,0.0,0.0,0,0,166,3994,291,6990,911,394,9446,925,49,1177,121,5.6
146,Palma del Río,2022-04-10,1649541600,1006,1012,3.1,10.8,5.6,1649599200,105,18.7,26.7,12.2,1649602800,1649570400,58,8.7,61,0.0,0.0,0,0,233,5597,293,7035,914,395,9484,925,49,1183,121,4.3
147,Palma del Río,2022-04-11,1649628000,1002,1008,4.1,15.2,8.0,1649692800,226,16.4,22.6,11.5,1649682000,1649653200,60,8.4,56,2.8,2.8,0,0,205,4926,295,7079,918,397,9523,926,49,1188,121,7.8
148,Palma del Río,2022-04-12,1649714400,1004,1011,3.0,10.4,4.4,1649772000,213,13.1,16.7,10.0,1649779200,1649739600,86,10.8,71,20.5,20.5,0,0,144,3447,297,7124,921,398,9561,926,50,1193,122,3.5
149,Palma del Río,2022-04-13,1649800800,1007,1013,2.8,8.8,4.4,1649865600,234,15.1,21.1,10.0,1649862000,1649829600,72,9.4,43,0.0,0.0,0,0,251,6034,299,7167,925,400,9598,926,50,1198,122,5.4
150,Palma del Río,2022-04-14,1649887200,1009,1016,2.6,8.4,4.4,1649934000,132,17.4,23.0,11.5,1649952000,1649912400,61,9.3,35,0.0,0.0,0,0,202,4843,300,7211,928,401,9634,927,50,1202,122,5.8
151,Palma del Río,2022-04-15,1649973600,1012,1019,2.1,9.6,4.4,1650020400,152,18.9,26.7,11.1,1650031200,1649998800,58,8.8,7,0.0,0.0,0,0,302,7238,302,7253,931,403,9670,927,50,1207,122,9.0
152,Palma del Río,2022-04-16,1650060000,1014,1020,1.1,4.8,2.8,1650128400,179,20.2,28.9,11.5,1650124800,1650085200,58,10.4,0,0.0,0.0,0,0,304,7296,304,7296,934,404,9704,927,50,1211,122,9.1
153,Palma del Río,2022-04-17,1650146400,1010,1016,1.5,5.6,2.4,1650214800,231,21.2,29.6,13.0,1650207600,1650171600,57,11.2,41,0.0,0.0,0,0,180,4329,306,7337,937,406,9737,928,51,1216,122,5.1
154,Palma del Río,2022-04-18,1650232800,1007,1013,2.5,10.4,5.2,1650294000,199,21.0,27.8,14.1,1650290400,1650261600,59,11.7,34,0.0,0.0,0,0,307,7367,307,7378,940,407,9769,928,51,1220,122,9.0
155,Palma del Río,2022-04-19,1650319200,1005,1011,3.3,13.2,6.4,1650376800,275,16.6,21.5,12.2,1650376800,1650344400,63,8.9,26,0.0,0.0,0,0,270,6468,309,7418,943,408,9799,928,51,1224,122,7.1
156,Palma del Río,2022-04-20,1650405600,1003,1009,5.5,16.0,7.6,1650466800,314,12.9,17.0,7.8,1650474000,1650438000,53,3.4,59,2.3,2.3,0,0,139,3341,311,7458,946,410,9829,928,51,1228,122,5.3
157,Palma del Río,2022-04-21,1650492000,1004,1010,4.0,12.8,7.2,1650556800,283,14.7,21.5,8.5,1650553200,1650517200,50,3.6,26,0.0,0.0,0,0,285,6837,312,7497,948,411,9857,929,51,1231,123,8.9
158,Palma del Río,2022-04-22,1650578400,997,1004,6.3,18.4,8.8,1650639600,216,12.6,14.4,10.7,1650618000,1650661200,84,9.8,97,15.3,15.3,0,0,63,1518,314,7536,951,412,9885,929,51,1235,123,2.9
159,Palma del Río,2022-04-23,1650664800,1001,1007,5.7,16.4,7.6,1650711600,238,12.3,16.3,8.9,1650715200,1650693600,76,8.0,57,9.3,9.3,0,0,274,6579,316,7573,954,413,9911,929,52,1240,123,6.8
160,Palma del Río,2022-04-24,1650751200,1007,1013,1.4,5.2,2.4,1650823200,216,14.1,20.0,7.4,1650812400,1650776400,73,8.7,71,0.5,0.5,0,0,185,4450,317,7611,956,414,9939,929,52,1245,123,6.8
161,Palma del Río,2022-04-25,1650837600,1005,1012,1.8,5.6,3.2,1650895200,215,15.9,22.6,8.5,1650902400,1650862800,68,9.3,44,0.0,0.0,0,0,250,6011,319,7648,959,415,9968,929,52,1250,123,6.8
162,Palma del Río,2022-04-26,1650924000,1006,1012,1.7,8.4,3.2,1650988800,206,17.5,23.0,11.9,1650985200,1650949200,62,9.8,68,1.0,1.0,0,0,167,4003,320,7684,961,417,9998,929,52,1255,123,4.4
163,Palma del Río,2022-04-27,1651010400,1009,1016,1.4,6.8,3.6,1651075200,209,16.9,21.5,11.9,1651064400,1651035600,69,10.9,40,24.8,24.8,0,0,309,7409,322,7720,963,418,10029,930,52,1259,123,7.2
164,Palma del Río,2022-04-28,1651096800,1012,1018,1.8,7.6,4.4,1651150800,134,15.9,20.4,10.4,1651143600,1651122000,69,9.9,27,16.8,16.8,0,0,303,7278,323,7755,966,419,10060,930,53,1264,123,6.2
165,Palma del Río,2022-04-29,1651183200,1015,1022,3.0,9.6,4.8,1651226400,73,18.6,25.9,11.5,1651244400,1651204800,52,7.8,5,0.0,0.0,0,0,325,7790,325,7790,968,420,10091,930,53,1268,123,9.8
166,Palma del Río,2022-04-30,1651269600,1015,1022,1.5,4.4,2.4,1651305600,107,19.6,27.0,11.5,1651330800,1651294800,55,9.1,29,0.0,0.0,0,0,283,6784,326,7824,970,422,10121,930,53,1272,123,9.8
167,Palma del Río,2022-05-01,1651356000,1013,1019,2.5,10.0,5.2,1651417200,253,20.8,28.1,13.3,1651417200,1651381200,55,10.3,17,0.0,0.0,0,0,316,7595,327,7858,972,423,10151,930,53,1276,123,8.6
168,Palma del Río,2022-05-02,1651442400,1007,1013,3.3,13.2,6.0,1651518000,279,17.5,23.3,12.2,1651503600,1651467600,58,8.7,26,6.0,6.0,0,0,313,7506,329,7890,974,424,10180,930,53,1280,123,8.3
169,Palma del Río,2022-05-03,1651528800,1004,1010,1.5,5.6,3.6,1651597200,165,15.9,20.4,11.5,1651590000,1651600800,75,11.1,50,8.5,8.5,0,0,261,6272,330,7922,976,425,10209,930,53,1283,123,5.8
170,Palma del Río,2022-05-04,1651615200,1007,1014,1.6,8.0,3.2,1651672800,143,17.2,22.6,12.6,1651669200,1651622400,72,11.8,76,2.3,2.3,0,0,158,3781,331,7954,978,427,10237,930,54,1287,123,5.6
171,Palma del Río,2022-05-05,1651701600,1013,1020,1.6,6.0,3.6,1651741200,52,19.6,27.0,12.2,1651766400,1651726800,58,9.5,19,0.0,0.0,0,0,317,7614,333,7985,979,428,10264,930,54,1290,124,7.5
172,Palma del Río,2022-05-06,1651788000,1014,1020,1.6,5.2,2.8,1651791600,180,21.6,29.3,13.7,1651852800,1651809600,53,9.5,15,0.0,0.0,0,0,333,8002,334,8015,981,429,10290,930,54,1294,124,9.0
173,Palma del Río,2022-05-07,1651874400,1012,1018,1.3,6.0,2.4,1651910400,181,22.8,30.4,14.1,1651935600,1651899600,39,6.3,31,0.0,0.0,0,0,321,7696,335,8044,983,430,10316,930,54,1297,124,9.9
174,Palma del Río,2022-05-08,1651960800,1011,1017,1.2,5.2,2.0,1651996800,203,23.6,31.1,15.6,1652022000,1651982400,47,9.5,46,0.0,0.0,0,0,333,8001,336,8073,984,431,10340,930,54,1300,124,9.6
175,Palma del Río,2022-05-09,1652047200,1012,1018,1.4,6.4,3.2,1652083200,137,25.1,33.0,16.3,1652108400,1652072400,41,8.4,16,0.0,0.0,0,0,330,7929,338,8101,986,432,10364,930,54,1303,124,9.0
176,Palma del Río,2022-05-10,1652133600,1013,1020,2.6,10.0,5.2,1652205600,154,24.7,32.6,16.3,1652198400,1652158800,36,7.3,36,0.0,0.0,0,0,294,7060,339,8129,987,433,10387,930,54,1306,124,7.1
177,Palma del Río,2022-05-11,1652220000,1011,1018,2.7,8.8,5.2,1652288400,134,24.8,32.2,17.0,1652281200,1652245200,30,4.7,47,0.0,0.0,0,0,237,5679,340,8155,989,434,10410,930,55,1309,124,7.9
178,Palma del Río,2022-05-12,1652306400,1010,1017,2.5,8.0,4.4,1652374800,154,24.7,31.9,17.4,1652367600,1652328000,29,4.7,88,0.5,0.5,0,0,137,3290,341,8182,990,435,10431,930,55,1311,124,3.8
179,Palma del Río,2022-05-13,1652392800,1012,1018,1.8,6.0,2.8,1652432400,145,25.7,33.7,16.7,1652450400,1652418000,38,9.1,26,0.0,0.0,0,0,324,7765,342,8207,991,435,10452,930,55,1314,124,10.4
180,Palma del Río,2022-05-14,1652479200,1009,1015,3.4,12.4,6.0,1652547600,183,25.9,32.6,19.6,1652540400,1652504400,41,11.0,33,0.0,0.0,0,0,342,8215,343,8232,993,436,10471,930,55,1316,124,9.2
181,Palma del Río,2022-05-15,1652565600,1011,1017,3.8,11.6,5.6,1652623200,245,21.4,27.4,16.3,1652626800,1652580000,61,12.9,39,0.0,0.0,0,0,234,5609,344,8255,994,437,10491,930,55,1319,124,5.7
182,Palma del Río,2022-05-16,1652652000,1013,1020,2.0,7.6,4.0,1652709600,235,22.4,30.0,15.2,1652716800,1652670000,55,11.3,28,0.0,0.0,0,0,345,8270,345,8279,995,438,10509,930,55,1321,124,10.4
183,Palma del Río,2022-05-17,1652738400,1012,1019,1.7,6.8,2.8,1652803200,225,25.6,33.3,16.7,1652803200,1652763600,43,10.7,18,0.0,0.0,0,0,323,7752,346,8301,996,439,10527,930,55,1323,124,7.9
184,Palma del Río,2022-05-18,1652824800,1009,1015,2.2,8.4,4.4,1652886000,157,27.6,35.6,18.9,1652886000,1652850000,36,10.0,18,0.0,0.0,0,0,342,8219,347,8323,997,439,10543,930,55,1326,124,10.5
185,Palma del Río,2022-05-19,1652911200,1008,1015,2.8,10.0,4.8,1652979600,142,28.8,37.4,19.3,1652972400,1652929200,34,10.0,62,0.0,0.0,0,0,171,4113,348,8344,998,440,10560,930,55,1328,124,5.2
186,Palma del Río,2022-05-20,1652997600,1009,1015,3.3,10.8,5.6,1653058800,117,29.6,38.1,21.5,1653055200,1653015600,32,10.1,97,0.0,0.0,0,0,113,2708,349,8365,999,441,10575,929,55,1330,124,3.7
187,Palma del Río,2022-05-21,1653084000,1009,1015,3.7,12.0,6.8,1653166800,152,29.1,37.0,23.0,1653138000,1653098400,36,11.8,89,2.3,2.3,0,0,178,4276,349,8385,1000,441,10590,929,55,1332,124,5.8
188,Palma del Río,2022-05-22,1653170400,1008,1015,3.8,10.8,5.6,1653170400,246,22.8,27.4,17.8,1653235200,1653199200,63,14.8,56,0.0,0.0,0,0,207,4978,350,8404,1001,442,10604,929,56,1333,124,6.0
189,Palma del Río,2022-05-23,1653256800,1006,1012,2.4,9.2,4.4,1653314400,273,24.3,31.5,17.4,1653318000,1653282000,52,12.9,12,0.0,0.0,0,0,347,8335,351,8422,1002,442,10618,929,56,1335,124,9.8
190,Palma del Río,2022-05-24,1653343200,1004,1011,3.7,11.6,6.0,1653408000,299,22.8,28.1,16.7,1653400800,1653368400,40,7.5,49,0.0,0.0,0,0,296,7113,352,8440,1002,443,10631,929,56,1337,124,9.5
191,Palma del Río,2022-05-25,1653429600,1010,1017,4.1,10.4,5.6,1653469200,134,21.9,28.1,15.2,1653490800,1653454800,30,2.8,32,0.0,0.0,0,0,327,7855,352,8457,1003,443,10643,929,56,1339,124,7.6
192,Palma del Río,2022-05-26,1653516000,1013,1020,2.3,8.8,4.8,1653591600,86,23.1,31.1,14.1,1653580800,1653541200,33,4.6,1,0.0,0.0,0,0,353,8473,353,8473,1004,444,10655,929,56,1340,124,10.7
193,Palma del Río,2022-05-27,1653602400,1011,1017,2.8,8.8,4.0,1653674400,119,25.7,34.4,16.3,1653667200,1653624000,33,6.2,0,0.0,0.0,0,0,354,8489,354,8489,1004,444,10666,929,56,1342,124,10.7
194,Palma del Río,2022-05-28,1653688800,1007,1013,3.2,11.6,6.0,1653750000,161,26.4,34.8,17.4,1653746400,1653714000,30,6.9,6,0.0,0.0,0,0,342,8219,354,8504,1005,445,10677,929,56,1343,124,10.7
195,Palma del Río,2022-05-29,1653775200,1004,1011,4.1,12.8,6.8,1653843600,231,21.6,28.1,16.3,1653832800,1653789600,56,11.6,50,0.0,0.0,0,0,277,6641,355,8518,1005,445,10687,928,56,1344,124,10.7
196,Palma del Río,2022-05-30,1653861600,1005,1011,4.1,10.0,5.2,1653861600,235,21.2,27.0,16.7,1653926400,1653886800,57,11.7,82,0.0,0.0,0,0,110,2648,355,8531,1006,446,10697,928,56,1345,124,3.4
197,Palma del Río,2022-05-31,1653948000,1006,1013,2.6,10.8,4.4,1654016400,218,22.8,30.7,14.4,1654009200,1653973200,52,11.1,0,0.0,0.0,0,0,356,8544,356,8544,1006,446,10706,928,56,1347,124,10.8
198,Palma del Río,2022-06-01,1654034400,1009,1015,3.7,11.2,6.0,1654106400,236,22.8,29.6,15.9,1654099200,1654048800,59,13.6,24,0.0,0.0,0,0,345,8288,357,8557,1007,446,10714,928,56,1348,124,9.9
199,Palma del Río,2022-06-02,1654120800,1008,1015,3.3,10.0,5.2,1654196400,232,22.2,27.4,16.3,1654185600,1654142400,58,12.6,52,0.0,0.0,0,0,160,3845,357,8568,1007,447,10722,928,56,1349,124,5.3
200,Palma del Río,2022-06-03,1654207200,1009,1015,3.5,10.8,6.0,1654286400,232,21.8,27.4,15.6,1654272000,1654225200,58,12.2,27,0.0,0.0,0,0,313,7502,357,8579,1008,447,10730,928,56,1350,124,6.4
201,Palma del Río,2022-06-04,1654293600,1010,1017,3.4,10.8,5.2,1654354800,231,21.5,27.4,14.8,1654354800,1654315200,57,11.4,21,0.0,0.0,0,0,312,7479,358,8589,1008,447,10737,928,56,1351,124,7.3
202,Palma del Río,2022-06-05,1654380000,1013,1019,1.6,6.8,4.0,1654383600,199,23.9,32.2,15.2,1654448400,1654405200,50,11.0,0,0.0,0.0,0,0,358,8599,358,8599,1008,448,10743,927,56,1352,124,10.8
203,Palma del Río,2022-06-06,1654466400,1011,1018,1.8,8.0,2.8,1654534800,263,26.3,34.4,16.7,1654527600,1654491600,37,8.8,18,0.0,0.0,0,0,324,7773,359,8608,1008,448,10749,927,56,1354,124,10.0
204,Palma del Río,2022-06-07,1654552800,1010,1017,2.6,8.4,4.8,1654621200,234,27.6,35.6,18.1,1654614000,1654574400,37,10.9,6,0.0,0.0,0,0,359,8616,359,8616,1009,448,10755,927,56,1355,124,10.8
205,Palma del Río,2022-06-08,1654639200,1009,1016,3.2,10.8,5.2,1654693200,311,28.0,34.1,20.7,1654707600,1654664400,39,12.3,47,0.0,0.0,0,0,243,5831,359,8623,1009,448,10760,927,56,1356,124,5.8
206,Palma del Río,2022-06-09,1654725600,1009,1015,2.7,9.2,4.4,1654768800,197,29.8,37.0,21.1,1654790400,1654747200,39,13.3,10,0.0,0.0,0,0,360,8630,360,8630,1009,449,10764,927,57,1356,124,10.8
207,Palma del Río,2022-06-10,1654812000,1009,1015,2.6,8.4,4.8,1654880400,154,30.8,37.8,23.0,1654873200,1654837200,39,14.2,21,0.0,0.0,0,0,332,7964,360,8636,1009,449,10768,927,57,1357,124,10.5
208,Palma del Río,2022-06-11,1654898400,1009,1015,3.5,10.8,6.0,1654966800,135,31.3,38.9,23.3,1654959600,1654923600,26,8.0,17,0.0,0.0,0,0,360,8638,360,8642,1009,449,10772,927,57,1358,124,10.8
209,Palma del Río,2022-06-12,1654984800,1009,1015,3.9,10.8,5.6,1655042400,135,32.2,41.1,23.3,1655046000,1655006400,22,6.9,42,0.3,0.3,0,0,315,7554,360,8647,1009,449,10775,927,57,1358,124,8.3
210,Palma del Río,2022-06-13,1655071200,1008,1014,2.3,6.8,3.2,1655114400,158,32.6,40.7,24.1,1655132400,1655096400,21,6.7,41,0.0,0.0,0,0,263,6320,360,8651,1009,449,10778,926,57,1358,124,7.5
211,Palma del Río,2022-06-14,1655157600,1007,1013,1.9,9.6,4.4,1655222400,211,32.1,39.6,24.1,1655222400,1655182800,29,11.4,36,0.3,0.3,0,0,350,8391,361,8655,1009,449,10780,926,57,1359,124,9.7
212,Palma del Río,2022-06-15,1655244000,1008,1014,2.6,10.8,4.4,1655326800,182,32.5,39.6,25.6,1655308800,1655269200,36,14.3,83,0.8,0.8,0,0,166,3973,361,8658,1009,449,10782,926,57,1359,124,4.0
213,Palma del Río,2022-06-16,1655330400,1009,1016,2.4,10.4,4.8,1655402400,238,30.4,36.3,23.0,1655398800,1655359200,43,15.6,71,0.5,0.5,0,0,173,4152,361,8660,1009,449,10783,926,57,1359,124,4.2
214,Palma del Río,2022-06-17,1655416800,1009,1016,2.3,10.0,4.4,1655485200,208,30.8,40.0,23.3,1655481600,1655438400,43,14.8,48,0.8,0.8,0,0,290,6956,361,8661,1009,449,10784,926,57,1359,124,6.8
215,Palma del Río,2022-06-18,1655503200,1007,1013,3.7,13.6,7.6,1655571600,234,29.0,35.2,23.3,1655564400,1655528400,41,14.0,18,0.0,0.0,0,0,359,8606,361,8662,1009,449,10784,926,57,1359,124,10.8
216,Palma del Río,2022-06-19,1655589600,1006,1012,4.3,10.8,5.6,1655658000,227,23.8,30.4,17.8,1655654400,1655604000,54,13.3,5,0.0,0.0,0,0,358,8600,361,8663,1009,449,10784,926,57,1359,124,10.6
217,Palma del Río,2022-06-20,1655676000,1006,1012,4.0,11.2,5.6,1655755200,226,23.1,28.9,17.8,1655737200,1655686800,57,12.9,42,0.0,0.0,0,0,277,6651,361,8662,1009,449,10784,925,57,1358,124,7.2
218,Palma del Río,2022-06-21,1655762400,1006,1012,3.6,13.6,7.6,1655834400,193,22.0,27.8,15.9,1655823600,1655784000,48,9.7,21,0.0,0.0,0,0,348,8358,361,8661,1008,449,10783,925,57,1358,124,9.2
219,Palma del Río,2022-06-22,1655848800,1007,1014,3.8,10.4,5.6,1655924400,237,20.9,25.6,16.3,1655913600,1655874000,54,11.0,46,0.0,0.0,0,0,192,4600,361,8660,1008,449,10782,925,57,1357,124,5.4
220,Palma del Río,2022-06-23,1655935200,1009,1016,3.5,10.0,4.8,1655996400,229,21.5,26.7,16.3,1656000000,1655949600,59,12.4,34,0.0,0.0,0,0,308,7390,361,8657,1008,449,10780,925,57,1357,124,6.3
221,Palma del Río,2022-06-24,1656021600,1010,1016,2.6,9.6,5.2,1656104400,265,23.4,30.7,15.9,1656086400,1656043200,51,11.6,30,0.0,0.0,0,0,296,7105,361,8654,1008,449,10778,925,57,1356,124,6.1
222,Palma del Río,2022-06-25,1656108000,1006,1013,2.7,9.2,4.8,1656162000,271,24.5,31.1,17.4,1656172800,1656133200,44,10.5,0,0.0,0.0,0,0,360,8651,360,8651,1007,449,10775,925,56,1356,124,10.8
223,Palma del Río,2022-06-26,1656194400,1005,1011,3.2,9.6,4.8,1656252000,289,24.5,30.4,17.4,1656255600,1656219600,33,6.2,0,0.0,0.0,0,0,360,8646,360,8646,1007,449,10772,925,56,1355,124,10.8
224,Palma del Río,2022-06-27,1656280800,1008,1015,2.5,7.6,3.6,1656363600,306,23.9,31.5,15.9,1656345600,1656302400,31,4.9,0,0.0,0.0,0,0,360,8641,360,8641,1007,449,10769,925,56,1355,124,10.8
225,Palma del Río,2022-06-28,1656367200,1010,1016,1.8,6.4,3.6,1656367200,232,25.5,34.1,15.9,1656432000,1656388800,33,7.0,0,0.0,0.0,0,0,360,8636,360,8636,1006,449,10765,924,56,1354,124,10.8
226,Palma del Río,2022-06-29,1656453600,1007,1013,2.8,9.6,5.2,1656514800,246,26.5,33.7,17.8,1656518400,1656478800,37,9.6,0,0.0,0.0,0,0,360,8630,360,8630,1006,448,10761,924,56,1354,124,10.8
227,Palma del Río,2022-06-30,1656540000,1006,1012,2.3,8.0,3.6,1656597600,256,25.7,32.6,17.8,1656604800,1656561600,35,8.5,15,0.0,0.0,0,0,359,8610,359,8623,1005,448,10756,924,56,1353,124,9.3
228,Palma del Río,2022-07-01,1656626400,1006,1013,2.1,8.0,4.0,1656702000,209,26.9,35.9,17.0,1656691200,1656648000,40,10.7,5,0.0,0.0,0,0,359,8615,359,8615,1005,448,10751,924,56,1352,124,10.8
229,Palma del Río,2022-07-02,1656712800,1008,1015,2.7,9.2,5.2,1656795600,176,28.4,34.8,21.1,1656777600,1656734400,48,15.7,3,0.0,0.0,0,0,359,8605,359,8607,1004,448,10745,924,56,1352,124,10.8
230,Palma del Río,2022-07-03,1656799200,1011,1017,3.2,10.0,4.4,1656799200,243,26.4,31.9,22.2,1656867600,1656820800,59,17.1,8,0.0,0.0,0,0,350,8395,358,8598,1004,447,10739,924,56,1351,123,10.6
231,Palma del Río,2022-07-04,1656885600,1011,1017,1.9,7.6,4.8,1656954000,224,25.3,33.7,17.8,1656950400,1656910800,51,12.8,2,0.0,0.0,0,0,358,8589,358,8589,1003,447,10733,924,56,1350,123,10.7
232,Palma del Río,2022-07-05,1656972000,1010,1016,2.5,10.4,5.2,1657044000,231,26.3,34.1,18.9,1657029600,1656997200,51,14.3,2,0.0,0.0,0,0,357,8577,357,8579,1003,447,10726,924,56,1349,123,10.1
233,Palma del Río,2022-07-06,1657058400,1012,1018,2.5,8.0,4.0,1657062000,232,25.5,34.4,17.0,1657123200,1657083600,51,13.2,5,0.0,0.0,0,0,357,8567,357,8568,1002,447,10718,923,56,1348,123,10.7
234,Palma del Río,2022-07-07,1657144800,1012,1018,1.7,7.2,3.2,1657155600,162,29.9,37.8,20.7,1657209600,1657170000,40,13.1,0,0.0,0.0,0,0,357,8557,357,8557,1001,446,10710,923,56,1347,123,10.7
235,Palma del Río,2022-07-08,1657231200,1013,1019,2.1,7.6,4.0,1657314000,133,31.2,38.9,22.2,1657296000,1657256400,38,13.7,0,0.0,0.0,0,0,356,8545,356,8545,1001,446,10702,923,56,1346,123,10.7
