,Ciudad,Fecha,Fecha (UNIX),Presión atmosférica,Presión Atm. sobre Nvl. del mar,Media de la vel. del viento (m/s),Vel. ráfaga de viento max.,Máx. vel. del viento /2min,Momento (UNIX) de la vel. máx. del veinto,Media de la dirección del viento,Media de la temperatura,Temperatura máxima,Temperatura mínima,Momento temperatura máxima (UNIX),Momento temperatura mínima (UNIX),Media humedad,Media punto de rocío,Media de % de nubes en la zona,Acumulación de precipitaciones (l/m2),Acumulación de precipitaciones (l/m2) (NASA),Acumulación de nieve (l/m2),Profundidad de la neive,Media de radiación solar (W/m2),Total de radiación solar (W/m2),Media de la radiación solar horizontal,Total de la radiación solar horizontal,Máximo de la radiación solar horizontal,Media de la radiación solar concentrada,Total de la radiación solar concentrada,Máximo de la radiación solar concentrada,Media de la radiación solar horizontal difusa,Total de la radiación solar horizontal difusa,Máximo de la radiación solar horizontal difusa,Índice máximo de rayos ultravioleta
144,Caldes de Montbui,2024-04-07,1712440800,990,1017,1.7,9.2,4.7,1712491200,185,16.3,21.0,12.0,1712484000,1712466000,72,11.0,87,1.3,1.3,0,0,79,1891,276,6624,865,393,9428,915,48,1162,119,2.6
145,Caldes de Montbui,2024-04-08,1712527200,983,1011,1.9,8.0,4.3,1712577600,196,16.8,22.0,12.0,1712574000,1712538000,74,12.0,70,0.3,0.3,0,0,126,3024,278,6676,869,395,9469,915,49,1167,119,2.4
146,Caldes de Montbui,2024-04-09,1712613600,992,1019,4.1,10.0,7.2,1712613600,220,13.7,21.0,8.0,1712613600,1712696400,59,5.4,56,0.3,0.3,0,0,166,3993,280,6727,873,396,9509,916,49,1173,119,4.3
147,Caldes de Montbui,2024-04-10,1712700000,998,1026,2.4,7.6,5.9,1712754000,194,12.3,18.0,6.0,1712750400,1712714400,60,4.1,19,0.0,0.0,0,0,275,6609,282,6778,877,398,9547,917,49,1178,119,7.7
148,Caldes de Montbui,2024-04-11,1712786400,1001,1029,2.2,8.4,5.7,1712811600,179,15.0,21.0,6.0,1712811600,1712815200,59,6.2,4,0.0,0.0,0,0,284,6827,285,6828,881,399,9584,917,49,1183,119,7.4
149,Caldes de Montbui,2024-04-12,1712872800,1002,1030,2.0,7.2,6.0,1712926800,217,16.2,25.0,8.0,1712919600,1712894400,58,7.0,0,0.0,0.0,0,0,287,6878,287,6878,884,401,9620,918,49,1187,119,8.1
150,Caldes de Montbui,2024-04-13,1712959200,1000,1027,2.4,6.9,6.0,1713009600,209,17.7,26.0,9.0,1713006000,1712984400,49,6.1,0,0.0,0.0,0,0,289,6927,289,6927,888,402,9655,918,50,1192,120,8.2
151,Caldes de Montbui,2024-04-14,1713045600,997,1024,2.2,8.8,5.2,1713110400,224,19.2,29.0,9.0,1713103200,1713070800,43,4.8,0,0.0,0.0,0,0,291,6976,291,6976,892,404,9688,918,50,1197,120,8.3
152,Caldes de Montbui,2024-04-15,1713132000,991,1019,2.3,8.4,5.0,1713186000,165,17.2,24.0,11.0,1713189600,1713157200,54,7.4,58,0.0,0.0,0,0,120,2873,293,7024,895,405,9721,919,50,1201,120,2.6
153,Caldes de Montbui,2024-04-16,1713218400,988,1015,3.4,12.0,7.0,1713268800,183,15.7,21.0,11.0,1713265200,1713232800,60,7.6,56,0.0,0.0,0,0,253,6081,295,7071,898,406,9752,919,50,1205,120,7.5
154,Caldes de Montbui,2024-04-17,1713304800,987,1015,3.6,12.1,7.1,1713355200,198,13.6,18.0,9.0,1713358800,1713322800,65,6.9,67,0.0,0.0,0,0,155,3731,297,7117,902,408,9783,920,50,1210,120,4.3
155,Caldes de Montbui,2024-04-18,1713391200,988,1016,2.8,12.4,7.8,1713441600,157,13.2,17.0,10.0,1713438000,1713474000,69,7.3,71,1.3,1.3,0,0,222,5332,298,7163,905,409,9812,920,51,1214,120,5.9
156,Caldes de Montbui,2024-04-19,1713477600,993,1021,2.7,12.8,6.2,1713535200,235,13.3,21.0,5.0,1713531600,1713502800,59,4.3,12,0.0,0.0,0,0,300,7208,300,7208,908,410,9841,920,51,1218,120,8.6
157,Caldes de Montbui,2024-04-20,1713564000,989,1017,2.8,8.8,6.2,1713614400,189,14.3,19.0,7.0,1713610800,1713589200,66,7.6,10,0.0,0.0,0,0,302,7253,302,7253,911,411,9868,921,51,1222,121,8.7
158,Caldes de Montbui,2024-04-21,1713650400,989,1017,2.1,11.3,5.5,1713708000,197,13.2,19.0,9.0,1713704400,1713668400,66,6.7,71,1.5,1.5,0,0,252,6053,304,7296,914,412,9895,921,51,1225,121,6.3
159,Caldes de Montbui,2024-04-22,1713736800,988,1016,2.6,12.9,5.3,1713794400,166,10.5,16.0,8.0,1713787200,1713765600,78,6.6,80,15.0,15.0,0,0,216,5181,306,7339,917,413,9921,921,51,1229,121,6.7
160,Caldes de Montbui,2024-04-23,1713823200,988,1015,2.0,13.9,6.7,1713884400,197,9.9,15.0,6.0,1713880800,1713906000,65,2.8,40,1.5,1.5,0,0,245,5887,308,7382,920,414,9946,922,51,1233,121,5.7
161,Caldes de Montbui,2024-04-24,1713909600,987,1015,2.7,9.6,7.5,1713963600,175,10.6,18.0,2.0,1713970800,1713931200,58,1.8,13,0.0,0.0,0,0,309,7416,309,7423,923,415,9970,922,52,1237,121,8.5
162,Caldes de Montbui,2024-04-25,1713996000,983,1011,2.5,11.2,4.8,1714057200,78,12.3,15.0,11.0,1714053600,1714024800,69,6.6,78,0.0,0.0,0,0,91,2174,311,7465,926,416,9995,922,52,1242,121,2.8
163,Caldes de Montbui,2024-04-26,1714082400,980,1008,2.6,9.2,6.1,1714136400,190,14.2,19.0,8.0,1714140000,1714107600,72,8.8,52,0.8,0.8,0,0,180,4323,313,7505,929,418,10024,922,52,1248,121,4.8
164,Caldes de Montbui,2024-04-27,1714168800,979,1006,3.4,11.2,6.3,1714219200,107,15.8,18.0,14.0,1714226400,1714168800,79,12.1,84,1.3,1.3,0,0,134,3208,314,7546,931,419,10056,923,52,1253,121,4.1
165,Caldes de Montbui,2024-04-28,1714255200,984,1012,1.8,6.0,3.2,1714309200,116,14.8,16.0,14.0,1714312800,1714338000,86,12.4,82,14.0,14.0,0,0,36,870,316,7586,934,420,10090,923,52,1258,121,2.9
166,Caldes de Montbui,2024-04-29,1714341600,987,1015,1.8,14.0,4.4,1714410000,106,13.0,14.0,12.0,1714392000,1714366800,89,11.2,87,69.5,69.5,0,0,39,929,318,7625,936,422,10124,923,53,1263,121,3.0
167,Caldes de Montbui,2024-04-30,1714428000,985,1012,2.0,10.4,5.7,1714489200,111,14.7,18.0,13.0,1714482000,1714449600,81,11.4,78,1.0,1.0,0,0,65,1569,319,7664,939,423,10159,923,53,1268,122,3.0
168,Caldes de Montbui,2024-05-01,1714514400,979,1006,3.1,10.4,6.0,1714525200,251,14.5,17.8,11.5,1714525200,1714525200,81,11.1,67,0.8,0.8,0,0,294,7067,321,7702,941,425,10193,923,53,1272,122,7.8
169,Caldes de Montbui,2024-05-02,1714600800,983,1011,4.0,12.2,7.2,1714658400,218,13.7,20.0,8.0,1714658400,1714622400,53,3.7,38,2.0,2.0,0,0,307,7375,322,7739,943,426,10226,924,53,1276,122,8.0
170,Caldes de Montbui,2024-05-03,1714687200,990,1018,2.9,10.8,6.3,1714741200,256,14.4,22.0,6.0,1714741200,1714708800,54,4.0,24,0.0,0.0,0,0,287,6881,324,7776,946,427,10258,924,53,1281,122,7.7
171,Caldes de Montbui,2024-05-04,1714773600,988,1016,2.6,12.9,5.7,1714831200,243,17.7,26.0,9.0,1714831200,1714795200,51,6.3,73,0.5,0.5,0,0,216,5178,326,7812,948,429,10289,924,54,1285,122,4.9
172,Caldes de Montbui,2024-05-05,1714860000,986,1014,2.3,7.6,5.1,1714910400,180,16.7,22.0,10.0,1714917600,1714885200,67,10.3,52,0.5,0.5,0,0,259,6220,327,7848,950,430,10320,924,54,1288,122,8.0
173,Caldes de Montbui,2024-05-06,1714946400,984,1011,2.8,10.0,7.6,1715000400,214,17.0,23.0,14.0,1714989600,1714964400,72,11.6,75,1.0,1.0,0,0,133,3203,328,7882,952,431,10349,924,54,1292,122,4.4
174,Caldes de Montbui,2024-05-07,1715032800,990,1018,3.1,8.4,5.9,1715086800,193,16.0,20.0,13.0,1715083200,1715115600,64,8.7,56,7.8,7.8,0,0,291,6986,330,7916,954,432,10376,924,54,1296,122,6.4
175,Caldes de Montbui,2024-05-08,1715119200,992,1020,2.6,10.3,5.5,1715176800,236,16.9,24.0,9.0,1715166000,1715130000,55,6.4,33,0.0,0.0,0,0,308,7395,331,7949,956,433,10403,924,54,1299,122,6.5
176,Caldes de Montbui,2024-05-09,1715205600,992,1020,2.7,7.7,6.6,1715266800,206,17.9,24.0,10.0,1715259600,1715227200,51,7.0,4,0.0,0.0,0,0,333,7982,333,7982,958,435,10429,924,54,1302,122,9.2
177,Caldes de Montbui,2024-05-10,1715292000,991,1019,2.3,8.0,5.5,1715353200,224,18.7,26.0,11.0,1715349600,1715310000,51,7.3,2,0.0,0.0,0,0,334,8013,334,8013,959,436,10454,924,54,1306,122,9.7
178,Caldes de Montbui,2024-05-11,1715378400,991,1018,2.2,7.6,5.5,1715443200,215,18.7,25.0,11.0,1715432400,1715400000,52,7.9,7,0.0,0.0,0,0,335,8041,335,8044,961,437,10478,924,55,1309,122,9.7
179,Caldes de Montbui,2024-05-12,1715464800,990,1017,2.1,7.6,5.3,1715526000,192,18.0,25.0,12.0,1715522400,1715486400,65,10.8,65,1.0,1.0,0,0,282,6772,336,8074,963,438,10500,925,55,1312,122,6.9
180,Caldes de Montbui,2024-05-13,1715551200,986,1013,2.4,7.2,5.8,1715601600,183,18.6,24.0,13.0,1715608800,1715572800,66,11.6,59,3.3,3.3,0,0,213,5117,338,8104,964,438,10522,925,55,1315,122,5.1
181,Caldes de Montbui,2024-05-14,1715637600,979,1006,2.0,8.4,4.8,1715706000,111,17.2,21.0,16.0,1715698800,1715720400,81,13.8,55,29.5,29.5,0,0,167,4004,339,8132,966,439,10543,925,55,1319,122,4.3
182,Caldes de Montbui,2024-05-15,1715724000,980,1007,1.9,8.4,3.7,1715792400,214,16.1,19.0,13.0,1715788800,1715806800,69,10.3,53,2.8,2.8,0,0,235,5647,340,8160,967,440,10566,925,55,1323,122,7.4
183,Caldes de Montbui,2024-05-16,1715810400,981,1008,1.5,9.8,3.0,1715860800,226,14.5,20.0,10.0,1715875200,1715832000,76,10.2,54,5.3,5.3,0,0,231,5536,341,8188,969,441,10589,925,55,1327,122,4.8
184,Caldes de Montbui,2024-05-17,1715896800,983,1010,2.2,8.0,4.8,1715950800,174,16.2,21.0,12.0,1715947200,1715918400,80,12.5,57,0.0,0.0,0,0,269,6458,342,8214,970,442,10613,925,55,1331,122,6.2
185,Caldes de Montbui,2024-05-18,1715983200,984,1011,2.4,8.8,5.2,1716040800,187,15.9,21.0,11.0,1716037200,1716001200,81,12.3,46,11.3,11.3,0,0,322,7728,343,8240,972,443,10638,925,56,1335,123,7.6
186,Caldes de Montbui,2024-05-19,1716069600,984,1011,2.5,7.6,6.0,1716130800,167,16.7,21.0,11.0,1716127200,1716087600,78,12.7,44,0.0,0.0,0,0,254,6091,344,8266,973,444,10663,925,56,1338,123,5.2
187,Caldes de Montbui,2024-05-20,1716156000,982,1009,2.7,8.8,4.8,1716210000,205,18.9,24.0,15.0,1716224400,1716170400,67,11.8,34,0.0,0.0,0,0,289,6930,345,8290,974,445,10687,925,56,1341,123,7.7
188,Caldes de Montbui,2024-05-21,1716242400,986,1013,2.9,10.0,6.0,1716296400,167,17.9,23.0,12.0,1716285600,1716264000,66,10.9,43,0.0,0.0,0,0,332,7974,346,8314,975,446,10711,925,56,1345,123,8.0
189,Caldes de Montbui,2024-05-22,1716328800,989,1016,2.6,11.3,6.8,1716379200,154,16.9,20.0,13.5,1716379200,1716343200,73,12.0,64,4.5,4.5,0,0,213,5108,347,8337,977,447,10735,925,56,1348,123,5.4
190,Caldes de Montbui,2024-05-23,1716415200,991,1018,2.8,8.4,5.7,1716465600,172,16.6,21.0,11.0,1716462000,1716422400,71,11.0,37,7.0,7.0,0,0,334,8016,348,8359,978,448,10757,925,56,1350,123,7.8
191,Caldes de Montbui,2024-05-24,1716501600,991,1018,2.7,8.8,6.1,1716559200,126,17.4,21.0,14.0,1716552000,1716523200,67,11.0,52,0.5,0.5,0,0,293,7044,349,8381,979,449,10779,924,56,1353,123,6.4
192,Caldes de Montbui,2024-05-25,1716588000,991,1018,2.2,8.4,5.8,1716638400,204,17.7,24.0,11.0,1716642000,1716609600,68,11.1,48,0.0,0.0,0,0,278,6667,350,8402,980,450,10800,924,56,1356,123,7.1
193,Caldes de Montbui,2024-05-26,1716674400,991,1018,2.6,7.2,6.2,1716724800,171,19.1,25.0,13.0,1716728400,1716696000,72,13.4,44,0.0,0.0,0,0,322,7726,351,8422,981,451,10821,924,57,1358,123,8.8
194,Caldes de Montbui,2024-05-27,1716760800,991,1018,2.6,8.8,6.2,1716818400,162,19.8,24.0,15.0,1716811200,1716782400,72,14.3,32,0.3,0.3,0,0,241,5793,352,8441,981,452,10840,924,57,1361,123,6.2
195,Caldes de Montbui,2024-05-28,1716847200,993,1020,2.4,9.6,6.0,1716894000,175,20.1,24.0,16.0,1716897600,1716858000,65,13.3,42,0.0,0.0,0,0,244,5855,352,8459,982,452,10859,924,57,1363,123,7.9
196,Caldes de Montbui,2024-05-29,1716933600,990,1017,2.3,8.0,5.6,1716987600,177,20.5,26.0,15.0,1716987600,1716951600,73,15.1,46,0.0,0.0,0,0,174,4176,353,8477,983,453,10876,924,57,1365,123,3.5
197,Caldes de Montbui,2024-05-30,1717020000,985,1012,2.7,9.2,6.5,1717070400,158,21.0,27.0,17.0,1717070400,1717034400,71,15.1,51,2.8,2.8,0,0,275,6610,354,8494,984,454,10893,924,57,1367,123,6.1
198,Caldes de Montbui,2024-05-31,1717106400,987,1014,3.6,13.4,6.8,1717160400,198,19.9,25.0,16.0,1717156800,1717131600,62,11.9,65,0.8,0.8,0,0,243,5833,355,8510,985,455,10909,924,57,1369,123,6.0
199,Caldes de Montbui,2024-06-01,1717192800,989,1017,2.6,9.4,6.2,1717250400,175,18.3,23.0,15.0,1717246800,1717275600,72,12.8,73,15.8,15.8,0,0,257,6175,355,8525,985,455,10924,924,57,1371,123,4.8
200,Caldes de Montbui,2024-06-02,1717279200,991,1018,2.2,7.6,4.8,1717333200,201,18.9,23.0,14.0,1717336800,1717297200,69,12.5,33,1.0,1.0,0,0,312,7480,356,8539,986,456,10938,924,57,1372,123,8.8
201,Caldes de Montbui,2024-06-03,1717365600,990,1017,2.8,8.8,5.4,1717419600,242,21.0,27.0,14.0,1717426800,1717380000,62,12.7,34,0.0,0.0,0,0,350,8397,356,8553,987,456,10951,924,57,1374,123,8.8
202,Caldes de Montbui,2024-06-04,1717452000,989,1016,2.8,10.0,6.5,1717509600,215,21.5,26.0,17.0,1717509600,1717477200,59,12.7,31,0.5,0.5,0,0,243,5839,357,8566,987,457,10963,924,57,1375,123,6.4
203,Caldes de Montbui,2024-06-05,1717538400,990,1017,2.7,10.4,5.7,1717592400,229,21.8,28.0,16.0,1717585200,1717552800,63,13.9,26,0.0,0.0,0,0,353,8472,357,8578,988,457,10975,924,57,1377,123,10.3
204,Caldes de Montbui,2024-06-06,1717624800,991,1018,2.6,9.6,5.8,1717686000,246,23.7,32.0,16.0,1717678800,1717635600,49,10.7,74,0.0,0.0,0,0,155,3729,358,8589,988,458,10986,924,57,1378,123,3.4
205,Caldes de Montbui,2024-06-07,1717711200,991,1017,2.4,9.2,6.7,1717765200,187,23.7,31.0,17.0,1717750800,1717732800,45,10.3,51,0.5,0.5,0,0,290,6962,358,8599,988,458,10995,923,57,1379,123,9.4
206,Caldes de Montbui,2024-06-08,1717797600,984,1010,3.2,14.0,6.4,1717844400,113,24.1,28.0,21.0,1717840800,1717880400,49,12.1,85,0.8,0.8,0,0,147,3527,359,8609,989,459,11005,923,58,1380,123,3.4
207,Caldes de Montbui,2024-06-09,1717884000,979,1006,2.2,8.8,4.8,1717938000,159,21.7,25.0,19.0,1717930800,1717902000,67,15.2,77,4.5,4.5,0,0,199,4785,359,8617,989,459,11013,923,58,1381,123,5.2
208,Caldes de Montbui,2024-06-10,1717970400,985,1011,1.3,8.8,3.1,1718013600,167,19.6,21.0,18.0,1718010000,1718020800,71,14.1,87,0.0,0.0,0,0,127,3057,359,8625,989,459,11020,923,58,1382,123,3.7
209,Caldes de Montbui,2024-06-11,1718056800,987,1015,1.8,4.8,3.8,1718100000,234,17.9,20.0,15.0,1718096400,1718139600,82,14.7,94,15.0,15.0,0,0,78,1870,360,8632,990,459,11027,923,58,1383,123,3.2
210,Caldes de Montbui,2024-06-12,1718143200,990,1017,2.4,9.2,6.1,1718197200,177,17.3,22.0,14.0,1718190000,1718222400,77,12.9,89,12.8,12.8,0,0,214,5125,360,8638,990,460,11033,923,58,1384,123,6.3
211,Caldes de Montbui,2024-06-13,1718229600,992,1020,2.6,11.6,6.0,1718290800,232,18.2,24.0,12.0,1718287200,1718251200,70,12.0,36,0.3,0.3,0,0,300,7196,360,8644,990,460,11038,923,58,1384,123,5.6
212,Caldes de Montbui,2024-06-14,1718316000,988,1015,2.2,10.0,4.7,1718380800,201,21.9,28.0,17.0,1718377200,1718334000,69,15.4,52,0.0,0.0,0,0,258,6187,360,8648,990,460,11042,923,58,1385,123,8.9
213,Caldes de Montbui,2024-06-15,1718402400,986,1013,3.2,8.0,6.3,1718463600,192,19.8,24.0,15.0,1718445600,1718420400,66,13.0,27,0.0,0.0,0,0,341,8181,361,8652,990,460,11046,923,58,1385,123,7.1
214,Caldes de Montbui,2024-06-16,1718488800,987,1014,2.7,7.6,5.9,1718539200,190,20.2,25.0,15.0,1718542800,1718506800,66,13.3,26,0.0,0.0,0,0,353,8467,361,8655,991,460,11049,923,58,1385,123,8.9
215,Caldes de Montbui,2024-06-17,1718575200,987,1014,2.4,10.8,6.3,1718632800,180,22.1,28.0,16.0,1718622000,1718593200,73,16.6,41,0.0,0.0,0,0,332,7970,361,8657,991,460,11051,922,58,1386,123,7.4
216,Caldes de Montbui,2024-06-18,1718661600,986,1013,3.2,8.8,6.2,1718712000,140,23.2,30.0,16.0,1718712000,1718683200,67,16.0,20,0.0,0.0,0,0,360,8647,361,8659,991,461,11052,922,58,1386,123,9.8
217,Caldes de Montbui,2024-06-19,1718748000,986,1012,2.7,7.6,6.1,1718809200,160,21.9,26.0,17.0,1718802000,1718766000,77,17.5,47,2.5,2.5,0,0,249,5974,361,8659,991,461,11053,922,58,1386,123,5.1
218,Caldes de Montbui,2024-06-20,1718834400,988,1015,2.3,10.0,4.3,1718895600,90,21.4,24.0,19.0,1718888400,1718859600,79,17.4,59,21.5,21.5,0,0,162,3876,361,8659,990,461,11053,922,58,1386,123,5.1
219,Caldes de Montbui,2024-06-21,1718920800,991,1018,3.2,11.9,6.8,1718978400,204,22.0,28.0,17.0,1718974800,1718942400,63,14.0,35,0.0,0.0,0,0,357,8562,361,8658,990,460,11052,922,58,1386,123,10.2
220,Caldes de Montbui,2024-06-22,1719007200,992,1019,2.4,9.6,6.2,1719054000,123,21.7,27.0,17.0,1719050400,1719025200,73,16.4,51,0.3,0.3,0,0,212,5099,361,8656,990,460,11050,922,58,1385,123,6.9
221,Caldes de Montbui,2024-06-23,1719093600,989,1016,2.6,9.2,5.1,1719147600,168,20.7,24.0,18.0,1719140400,1719126000,69,14.8,84,0.0,0.0,0,0,166,3975,361,8653,990,460,11048,922,58,1385,123,5.3
222,Caldes de Montbui,2024-06-24,1719180000,988,1014,2.5,6.8,5.7,1719241200,195,22.8,27.0,19.0,1719237600,1719205200,61,14.5,70,0.0,0.0,0,0,263,6320,360,8650,990,460,11045,922,58,1385,123,7.6
223,Caldes de Montbui,2024-06-25,1719266400,985,1012,3.1,9.3,5.7,1719320400,227,24.1,29.0,19.0,1719316800,1719291600,61,15.7,39,0.0,0.0,0,0,350,8392,360,8646,990,460,11041,922,58,1384,123,8.4
224,Caldes de Montbui,2024-06-26,1719352800,985,1012,2.7,8.4,5.0,1719410400,207,23.9,30.0,18.0,1719403200,1719367200,65,16.2,30,0.0,0.0,0,0,333,7991,360,8640,989,460,11037,921,58,1384,123,8.8
225,Caldes de Montbui,2024-06-27,1719439200,987,1013,2.4,7.6,5.4,1719493200,191,24.2,28.0,19.0,1719500400,1719460800,56,14.2,61,0.0,0.0,0,0,258,6200,360,8634,989,460,11031,921,58,1383,123,6.7
226,Caldes de Montbui,2024-06-28,1719525600,988,1014,3.3,10.0,6.8,1719572400,169,25.0,31.0,18.0,1719590400,1719540000,46,11.9,37,0.0,0.0,0,0,341,8180,359,8628,989,459,11025,921,58,1382,123,7.9
227,Caldes de Montbui,2024-06-29,1719612000,985,1011,2.9,16.5,5.6,1719651600,167,23.6,28.0,16.0,1719666000,1719651600,66,16.7,70,4.0,4.0,0,0,251,6014,359,8620,988,459,11019,921,58,1381,123,7.3
228,Caldes de Montbui,2024-06-30,1719698400,988,1014,2.6,7.6,6.6,1719759600,132,22.3,26.0,19.0,1719752400,1719709200,74,17.4,50,1.0,1.0,0,0,273,6551,359,8612,988,459,11011,921,58,1380,123,6.7
229,Caldes de Montbui,2024-07-01,1719784800,989,1016,2.0,8.4,3.5,1719846000,237,21.1,26.0,18.0,1719853200,1719824400,77,16.8,36,13.0,13.0,0,0,120,2869,358,8603,987,458,11003,921,57,1379,123,3.2
230,Caldes de Montbui,2024-07-02,1719871200,990,1017,2.9,9.6,6.3,1719925200,208,21.4,25.0,17.0,1719914400,1719892800,72,15.9,39,0.0,0.0,0,0,224,5380,358,8593,987,458,10994,921,57,1378,122,6.0
231,Caldes de Montbui,2024-07-03,1719957600,987,1014,2.9,9.2,6.0,1720011600,160,21.5,25.0,18.0,1720011600,1719975600,76,16.9,52,0.0,0.0,0,0,223,5363,358,8582,986,458,10984,921,57,1377,122,6.4
232,Caldes de Montbui,2024-07-04,1720044000,988,1015,2.4,7.6,4.5,1720101600,174,21.9,26.0,16.0,1720098000,1720065600,75,16.9,30,0.5,0.5,0,0,279,6689,357,8570,986,457,10974,920,57,1376,122,5.4
233,Caldes de Montbui,2024-07-05,1720130400,988,1014,2.4,9.3,5.7,1720188000,191,24.0,29.0,18.0,1720180800,1720148400,67,17.0,27,0.0,0.0,0,0,348,8363,357,8558,985,457,10962,920,57,1374,122,9.4
234,Caldes de Montbui,2024-07-06,1720216800,984,1010,2.7,8.8,6.5,1720274400,173,24.0,28.0,21.0,1720267200,1720216800,70,17.9,55,2.3,2.3,0,0,324,7780,356,8545,984,456,10950,920,57,1373,122,8.9
235,Caldes de Montbui,2024-07-07,1720303200,987,1013,2.7,9.2,5.4,1720368000,224,23.2,27.0,20.0,1720357200,1720328400,69,16.9,40,0.8,0.8,0,0,329,7892,355,8531,984,456,10937,920,57,1371,122,7.1
236,Caldes de Montbui,2024-07-08,1720389600,989,1015,2.7,9.2,5.5,1720450800,215,24.3,30.0,18.0,1720440000,1720411200,67,17.3,24,0.0,0.0,0,0,354,8490,355,8516,983,455,10923,920,57,1370,122,9.7
237,Caldes de Montbui,2024-07-09,1720476000,989,1016,2.3,8.4,5.0,1720540800,198,25.3,31.0,18.0,1720537200,1720497600,62,16.6,34,0.0,0.0,0,0,328,7869,354,8500,982,455,10909,920,57,1368,122,10.3
238,Caldes de Montbui,2024-07-10,1720562400,990,1016,2.3,8.8,5.7,1720612800,179,26.1,31.0,19.0,1720623600,1720584000,63,18.1,20,0.0,0.0,0,0,348,8344,354,8484,981,454,10893,920,57,1366,122,9.6
239,Caldes de Montbui,2024-07-11,1720648800,990,1016,2.5,8.0,4.8,1720706400,185,27.7,33.0,21.0,1720702800,1720670400,59,18.3,26,0.0,0.0,0,0,350,8395,353,8467,980,453,10877,920,57,1364,122,10.3
240,Caldes de Montbui,2024-07-12,1720735200,987,1013,2.8,8.4,5.4,1720789200,175,25.4,29.0,21.0,1720796400,1720753200,68,18.9,53,0.0,0.0,0,0,300,7197,352,8449,980,452,10860,919,57,1362,122,7.1
241,Caldes de Montbui,2024-07-13,1720821600,987,1014,2.4,8.4,5.8,1720882800,145,22.8,26.0,21.0,1720882800,1720839600,69,16.8,57,0.0,0.0,0,0,249,5975,351,8430,979,452,10842,919,57,1360,122,7.7
242,Caldes de Montbui,2024-07-14,1720908000,986,1013,3.1,11.2,6.1,1720962000,237,24.5,31.0,18.0,1720958400,1720929600,68,18.0,29,0.0,0.0,0,0,327,7842,350,8411,978,451,10823,919,57,1357,122,9.8
243,Caldes de Montbui,2024-07-15,1720994400,986,1012,2.4,10.0,5.2,1721044800,205,26.0,31.0,20.0,1721048400,1721012400,71,20.1,39,0.0,0.0,0,0,329,7893,350,8391,977,450,10803,919,56,1355,122,9.2
244,Caldes de Montbui,2024-07-16,1721080800,989,1016,2.8,8.4,6.1,1721134800,139,25.7,30.0,22.0,1721131200,1721163600,69,19.1,45,0.0,0.0,0,0,347,8329,349,8369,975,449,10782,919,56,1353,122,9.0
245,Caldes de Montbui,2024-07-17,1721167200,991,1018,2.7,10.4,6.1,1721217600,196,24.9,30.0,19.0,1721224800,1721188800,61,16.5,22,0.0,0.0,0,0,340,8150,348,8348,974,448,10760,919,56,1350,122,9.2
246,Caldes de Montbui,2024-07-18,1721253600,991,1018,2.3,9.6,6.1,1721304000,206,27.1,33.0,20.0,1721300400,1721275200,55,16.8,5,0.0,0.0,0,0,347,8324,347,8325,973,447,10737,919,56,1347,122,10.1
247,Caldes de Montbui,2024-07-19,1721340000,991,1017,2.8,8.8,6.5,1721390400,204,28.1,34.0,24.0,1721383200,1721365200,58,18.5,36,1.3,1.3,0,0,342,8204,346,8302,972,446,10713,918,56,1344,122,9.8
248,Caldes de Montbui,2024-07-20,1721426400,984,1010,2.5,8.8,6.3,1721480400,176,27.0,33.0,20.0,1721469600,1721444400,60,18.2,10,0.0,0.0,0,0,345,8272,345,8278,971,445,10688,918,56,1341,122,9.2
249,Caldes de Montbui,2024-07-21,1721512800,983,1010,3.1,7.7,6.6,1721570400,153,25.3,30.0,23.0,1721574000,1721545200,70,19.1,52,2.8,2.8,0,0,257,6165,344,8253,969,444,10662,918,56,1338,122,7.7
250,Caldes de Montbui,2024-07-22,1721599200,991,1017,2.6,9.2,5.9,1721656800,228,25.7,32.0,19.0,1721653200,1721620800,46,12.2,11,0.0,0.0,0,0,343,8227,343,8227,968,443,10635,918,56,1335,122,10.0
251,Caldes de Montbui,2024-07-23,1721685600,993,1019,2.5,8.4,5.1,1721732400,194,26.0,33.0,18.0,1721746800,1721707200,54,15.6,3,0.0,0.0,0,0,342,8198,342,8201,967,442,10606,918,55,1332,122,10.0
252,Caldes de Montbui,2024-07-24,1721772000,991,1017,2.9,8.8,6.3,1721826000,190,27.3,33.0,21.0,1721829600,1721790000,55,17.0,4,0.0,0.0,0,0,341,8174,341,8174,965,441,10577,918,55,1328,122,9.9
253,Caldes de Montbui,2024-07-25,1721858400,987,1013,2.7,10.3,6.1,1721908800,209,26.3,32.0,20.0,1721905200,1721880000,61,17.9,9,0.0,0.0,0,0,339,8135,339,8146,964,439,10547,917,55,1325,122,9.2
254,Caldes de Montbui,2024-07-26,1721944800,986,1012,2.4,8.4,5.8,1721995200,204,27.0,33.0,21.0,1721995200,1721966400,56,16.5,16,0.0,0.0,0,0,335,8043,338,8118,962,438,10515,917,55,1321,121,8.4
255,Caldes de Montbui,2024-07-27,1722031200,987,1014,2.9,8.4,6.4,1722081600,182,26.9,33.0,19.0,1722092400,1722052800,54,16.2,12,0.0,0.0,0,0,337,8088,337,8089,960,437,10482,917,55,1317,121,9.8
